,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2010,200752.0,39374.0,,,
December 2010,226988.0,135994.0,,,
March 2011,165748.0,-68849.0,,,
June 2011,184195.0,-97172.0,1234022.0,736113.0,
September 2011,228396.0,-35037.0,1786284.0,1316827.0,
December 2011,232004.0,99743.0,1261609.0,817476.0,
March 2012,180700.0,-106933.0,1176088.0,702200.0,
June 2012,140801.0,-58659.0,1073354.0,624738.0,
September 2012,195176.0,10551.0,1598430.0,1172846.0,
December 2012,256791.0,140577.0,1291404.0,886369.0,
March 2013,185780.0,-55765.0,1113710.0,731130.0,
June 2013,177022.0,-19346.0,1078383.0,716558.0,
September 2013,235312.0,11137.0,1529043.0,1180194.0,
December 2013,256319.0,135832.0,1295036.0,955466.0,
March 2014,178870.0,-57951.0,1152607.0,828802.0,
June 2014,178282.0,-38750.0,1159256.0,856211.0,
September 2014,236022.0,34701.0,1509842.0,1217225.0,
December 2014,224304.0,142539.0,1341959.0,1014558.0,
March 2015,147970.0,-34803.0,1245732.0,915860.0,
June 2015,157470.0,-1528.0,1258451.0,897688.0,
September 2015,225453.0,-3746.0,1748521.0,1348194.0,
December 2015,243203.0,72686.0,1385327.0,979865.0,
March 2016,160601.0,-78515.0,1208720.0,831067.0,
June 2016,158932.0,43171.0,1246737.0,893090.0,
September 2016,235012.0,-27927.0,1756099.0,1411698.0,
December 2016,219138.0,-483.0,1282235.0,964256.0,
March 2017,166964.0,-114145.0,1042369.0,750811.0,
June 2017,149563.0,-36386.0,1044883.0,779745.0,292301.0
September 2017,259368.0,-56847.0,1508776.0,1260734.0,248042.0
December 2017,240843.0,72394.0,1106757.0,875636.0,231121.0
March 2018,189179.0,-120457.0,913095.0,696676.0,216419.0
June 2018,173414.0,-140331.0,830507.0,595327.0,235180.0
September 2018,211387.0,1292.0,1314777.0,1093842.0,
December 2018,192843.0,182338.0,940713.0,733962.0,
March 2019,158052.0,-182585.0,690585.0,497742.0,
June 2019,118286.0,-36107.0,785757.0,574657.0,211100.0
September 2019,222344.0,4298.0,1563342.0,1005351.0,557991.0
December 2019,212058.0,209649.0,1235192.0,704631.0,530561.0
March 2020,169808.0,-174264.0,1058170.0,555262.0,502908.0
June 2020,176481.0,-185732.0,993799.0,518768.0,475031.0
September 2020,259750.0,105863.0,1566622.0,1116297.0,450325.0
December 2020,241153.0,398636.0,1313142.0,887564.0,425578.0
March 2021,182354.0,-90086.0,1192644.0,791750.0,400894.0
June 2021,179243.0,-50680.0,1225875.0,834195.0,391680.0
September 2021,245328.0,47112.0,1713584.0,1346998.0,366586.0
December 2021,266886.0,113705.0,1260517.0,919272.0,341245.0
March 2022,213738.0,-65250.0,1251482.0,935731.0,315751.0
June 2022,161990.0,-116936.0,1235469.0,926764.0,308705.0
