,NetIncomeLoss,Assets,AssetsCurrent
March 2008,87868750.0,,
June 2008,87868750.0,,
September 2008,87868750.0,,
December 2008,87868750.0,,
March 2009,56805000.0,,
June 2009,-68917000.0,,
September 2009,24419000.0,,
December 2009,-114630000.0,2516665000.0,863563000.0
March 2010,21526000.0,,
June 2010,24065000.0,2787248000.0,708940000.0
September 2010,33217000.0,2942435000.0,770179000.0
December 2010,3009000.0,2907533000.0,764052000.0
March 2011,15503000.0,2915247000.0,713175000.0
June 2011,48109000.0,3361637000.0,1105501000.0
September 2011,59580000.0,3483742000.0,1171382000.0
December 2011,19362000.0,4048145000.0,883222000.0
March 2012,53920000.0,7468358000.0,1522764000.0
June 2012,141853000.0,7603817000.0,1581589000.0
September 2012,93887000.0,7789618000.0,1542830000.0
December 2012,76275000.0,7802886000.0,1460357000.0
March 2013,63727000.0,7789384000.0,1473092000.0
June 2013,68559000.0,7772447000.0,1455939000.0
September 2013,69835000.0,7847863000.0,1530353000.0
December 2013,-313539000.0,7411307000.0,1476429000.0
March 2014,36672000.0,7348028000.0,1650992000.0
June 2014,75162000.0,7386184000.0,1719465000.0
September 2014,79857000.0,7463940000.0,1858453000.0
December 2014,66126000.0,7377389000.0,1728811000.0
March 2015,-11135000.0,7223158000.0,1628828000.0
June 2015,-784989000.0,6215587000.0,1483796000.0
September 2015,-821197000.0,5284388000.0,1403327000.0
December 2015,-237395000.0,4914244000.0,1295125000.0
March 2016,-86803000.0,4746098000.0,1186587000.0
June 2016,-470857000.0,4015260000.0,1053591000.0
September 2016,-117998000.0,3643820000.0,800286000.0
December 2016,-211241000.0,3470255000.0,781551000.0
March 2017,-91659000.0,3378711000.0,812863000.0
June 2017,-63806000.0,3285930000.0,788014000.0
September 2017,-59049000.0,3211131000.0,797668000.0
December 2017,8593000.0,3110225000.0,760819000.0
March 2018,-59724000.0,3064763000.0,732365000.0
June 2018,-26390000.0,3020985000.0,762448000.0
September 2018,-21816000.0,3001730000.0,790887000.0
December 2018,-750185000.0,2215962000.0,772905000.0
March 2019,-47705000.0,2247335000.0,752266000.0
June 2019,-71050000.0,2146297000.0,799770000.0
September 2019,-38441000.0,2123751000.0,833019000.0
December 2019,-98524000.0,1993230000.0,988369000.0
March 2020,-79464000.0,1830891000.0,878737000.0
June 2020,-65106000.0,1734440000.0,807832000.0
September 2020,-157304000.0,1574246000.0,596418000.0
December 2020,-94356000.0,1501079000.0,715508000.0
March 2021,-36630000.0,1423840000.0,585896000.0
June 2021,-50999000.0,1340587000.0,675788000.0
September 2021,-45201000.0,1255783000.0,644206000.0
December 2021,-29348000.0,1199508000.0,648933000.0
March 2022,25726000.0,1224359000.0,699402000.0
June 2022,41618000.0,1222576000.0,740540000.0
