,NetIncomeLoss,Assets
March 2014,115750000.0,
June 2014,115750000.0,
September 2014,115750000.0,
December 2014,115750000.0,82710000000.0
March 2015,144000000.0,
June 2015,104000000.0,
September 2015,72000000.0,
December 2015,242000000.0,80854000000.0
March 2016,85000000.0,
June 2016,192000000.0,
September 2016,158000000.0,
December 2016,364000000.0,86720000000.0
March 2017,373000000.0,89220000000.0
June 2017,326000000.0,93594000000.0
September 2017,244000000.0,96061000000.0
December 2017,464000000.0,99747000000.0
March 2018,268000000.0,93557000000.0
June 2018,257000000.0,114755000000.0
September 2018,640000000.0,118204000000.0
December 2018,-104000000.0,125505000000.0
March 2019,708000000.0,132857000000.0
June 2019,720000000.0,138980000000.0
September 2019,293000000.0,144202000000.0
December 2019,451000000.0,146875000000.0
March 2020,-1047000000.0,142179000000.0
June 2020,843000000.0,183241000000.0
September 2020,652000000.0,191088000000.0
December 2020,1093000000.0,202771000000.0
March 2021,614000000.0,205670000000.0
June 2021,1417000000.0,215549000000.0
September 2021,733000000.0,224396000000.0
December 2021,1095000000.0,235149000000.0
March 2022,-1483000000.0,246134000000.0
June 2022,-2120000000.0,234254000000.0
