,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2008,26757000.0,11635000.0,,
March 2009,26757000.0,11635000.0,,
June 2009,26757000.0,11635000.0,,
September 2009,26757000.0,11635000.0,433234000.0,
December 2009,27429000.0,12628000.0,,
March 2010,28787000.0,18743000.0,,
June 2010,31658000.0,17325000.0,,
September 2010,30904000.0,21713000.0,527741000.0,356149000.0
December 2010,28667000.0,17482000.0,536744000.0,363442000.0
March 2011,33572000.0,18219000.0,572618000.0,396845000.0
June 2011,35259000.0,19892000.0,590067000.0,411905000.0
September 2011,34560000.0,25575000.0,565279000.0,391276000.0
December 2011,32756000.0,17704000.0,584411000.0,411756000.0
March 2012,37959000.0,14273000.0,615834000.0,441582000.0
June 2012,43877000.0,20485000.0,651586000.0,417450000.0
September 2012,42810000.0,23671000.0,695293000.0,448684000.0
December 2012,42222000.0,21316000.0,705905000.0,454231000.0
March 2013,46693000.0,31689000.0,744360000.0,493562000.0
June 2013,49181000.0,28100000.0,759058000.0,502880000.0
September 2013,59763000.0,35626000.0,857978000.0,489599000.0
December 2013,52619000.0,33859000.0,844200000.0,482859000.0
March 2014,55129000.0,41207000.0,896979000.0,535452000.0
June 2014,57345000.0,34138000.0,922080000.0,554400000.0
September 2014,55832000.0,36236000.0,900996000.0,532460000.0
December 2014,54036000.0,41861000.0,892252000.0,523470000.0
March 2015,59392000.0,38808000.0,954961000.0,570009000.0
June 2015,66997000.0,41666000.0,1275645000.0,583087000.0
September 2015,58367000.0,35437000.0,1280171000.0,580899000.0
December 2015,64234000.0,26609000.0,1275535000.0,558117000.0
March 2016,65976000.0,48785000.0,1342813000.0,600263000.0
June 2016,69706000.0,52225000.0,1298093000.0,563217000.0
September 2016,68343000.0,50743000.0,1348819000.0,620980000.0
December 2016,65398000.0,46664000.0,1296337000.0,587455000.0
March 2017,68596000.0,52515000.0,1316486000.0,617961000.0
June 2017,68308000.0,56918000.0,1283495000.0,589539000.0
September 2017,82208000.0,53329000.0,1350662000.0,657242000.0
December 2017,69559000.0,59091000.0,1401530000.0,718849000.0
March 2018,72559000.0,55492000.0,1430500000.0,759032000.0
June 2018,69588000.0,59861000.0,1401059000.0,739276000.0
September 2018,73535000.0,46307000.0,1462000000.0,808632000.0
December 2018,79671000.0,55913000.0,1669302000.0,723024000.0
March 2019,78102000.0,61924000.0,1687716000.0,740010000.0
June 2019,81604000.0,62898000.0,1690906000.0,739378000.0
September 2019,81646000.0,60089000.0,1745732000.0,789425000.0
December 2019,87227000.0,58734000.0,1989791000.0,843908000.0
March 2020,106853000.0,27650000.0,1960406000.0,863453000.0
June 2020,89582000.0,64464000.0,2062986000.0,979512000.0
September 2020,103428000.0,63661000.0,2024702000.0,932558000.0
December 2020,111967000.0,64077000.0,2066233000.0,986827000.0
March 2021,112402000.0,80614000.0,2441395000.0,932137000.0
June 2021,140129000.0,94495000.0,4370593000.0,1307362000.0
September 2021,129590000.0,52014000.0,4118965000.0,1079494000.0
December 2021,124221000.0,53330000.0,4181868000.0,1148329000.0
March 2022,130307000.0,50096000.0,4107696000.0,1090500000.0
June 2022,132974000.0,31335000.0,4057923000.0,1071584000.0
