,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2011,133500000.0,8500000.0,127500000.0,,,
June 2011,133500000.0,8500000.0,127500000.0,,,
September 2011,133500000.0,8500000.0,127500000.0,,,
December 2011,133500000.0,8500000.0,127500000.0,,,
March 2012,134000000.0,9250000.0,148000000.0,,,
June 2012,134000000.0,9250000.0,143000000.0,,,
September 2012,134000000.0,9250000.0,131000000.0,,,
December 2012,134000000.0,9250000.0,130000000.0,37215000000.0,33750000000.0,
March 2013,152000000.0,9000000.0,135000000.0,,,
June 2013,147000000.0,9000000.0,153000000.0,10.0,10.0,
September 2013,136000000.0,10000000.0,141000000.0,1329010.0,10.0,1329000.0
December 2013,449000000.0,27000000.0,-176000000.0,64818000000.0,44259000000.0,19264000000.0
March 2014,523000000.0,32000000.0,262000000.0,65921000000.0,45254000000.0,
June 2014,423000000.0,41000000.0,226000000.0,68482000000.0,50191000000.0,
September 2014,415000000.0,31000000.0,206000000.0,67286000000.0,49378000000.0,
December 2014,283000000.0,39000000.0,288000000.0,68279000000.0,50245000000.0,17160000000.0
March 2015,388000000.0,29000000.0,315000000.0,66428000000.0,48486000000.0,
June 2015,367000000.0,29000000.0,357000000.0,63104000000.0,45133000000.0,
September 2015,376000000.0,24000000.0,306000000.0,65856000000.0,48052000000.0,
December 2015,457000000.0,34000000.0,370000000.0,77987000000.0,53313000000.0,
March 2016,570000000.0,22000000.0,369000000.0,79160000000.0,54554000000.0,
June 2016,578000000.0,30000000.0,357000000.0,75224000000.0,50630000000.0,
September 2016,604000000.0,31000000.0,344000000.0,76296000000.0,51844000000.0,
December 2016,580000000.0,33000000.0,352000000.0,82003000000.0,57133000000.0,
March 2017,582000000.0,41000000.0,503000000.0,79463000000.0,55073000000.0,
June 2017,569000000.0,38000000.0,418000000.0,80324000000.0,56448000000.0,
September 2017,550000000.0,38000000.0,371000000.0,79118000000.0,55239000000.0,
December 2017,549000000.0,38000000.0,1225000000.0,78264000000.0,53562000000.0,
March 2018,575000000.0,33000000.0,464000000.0,82062000000.0,56634000000.0,
June 2018,591000000.0,39000000.0,455000000.0,82847000000.0,57560000000.0,
September 2018,598000000.0,37000000.0,458000000.0,87242000000.0,61295000000.0,
December 2018,632000000.0,42000000.0,611000000.0,92791000000.0,66692000000.0,
March 2019,605000000.0,42000000.0,484000000.0,93857000000.0,67485000000.0,
June 2019,618000000.0,41000000.0,472000000.0,90930000000.0,64372000000.0,
September 2019,630000000.0,33000000.0,529000000.0,95339000000.0,68871000000.0,
December 2019,676000000.0,45000000.0,448000000.0,94493000000.0,67979000000.0,
March 2020,677000000.0,49000000.0,650000000.0,138901000000.0,112253000000.0,
June 2020,651000000.0,40000000.0,523000000.0,124060000000.0,97435000000.0,
September 2020,784000000.0,43000000.0,390000000.0,128080000000.0,89137000000.0,
December 2020,891000000.0,53000000.0,526000000.0,126200000000.0,87219000000.0,
March 2021,905000000.0,51000000.0,646000000.0,128045000000.0,89175000000.0,
June 2021,908000000.0,60000000.0,1252000000.0,134190000000.0,96066000000.0,
September 2021,924000000.0,52000000.0,633000000.0,150662000000.0,112720000000.0,
December 2021,960000000.0,52000000.0,1527000000.0,193502000000.0,154300000000.0,
March 2022,907000000.0,55000000.0,657000000.0,208488000000.0,169378000000.0,
June 2022,945000000.0,57000000.0,555000000.0,215207000000.0,176375000000.0,
