,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,,
June 2009,,,
September 2009,,,
December 2009,,,
March 2010,-322750000.0,,
June 2010,-322750000.0,,
September 2010,-322750000.0,,
December 2010,-322750000.0,9846000000.0,
March 2011,-3000000.0,,
June 2011,25000000.0,,
September 2011,14000000.0,,
December 2011,-338000000.0,10432000000.0,1674000000.0
March 2012,-43000000.0,10269000000.0,1684000000.0
June 2012,-10000000.0,9842000000.0,1213000000.0
September 2012,-64000000.0,9583000000.0,887000000.0
December 2012,-106000000.0,9456000000.0,772000000.0
March 2013,-116000000.0,9404000000.0,680000000.0
June 2013,18000000.0,9483000000.0,716000000.0
September 2013,-114000000.0,9523000000.0,694000000.0
December 2013,-973000000.0,8429000000.0,922000000.0
March 2014,18000000.0,8637000000.0,961000000.0
June 2014,-135000000.0,8018000000.0,877000000.0
September 2014,62000000.0,8244000000.0,1005000000.0
December 2014,219000000.0,8798000000.0,1869000000.0
March 2015,67000000.0,8103000000.0,1087000000.0
June 2015,-30000000.0,7962000000.0,1067000000.0
September 2015,-234000000.0,10907000000.0,937000000.0
December 2015,-1539000000.0,8393000000.0,850000000.0
March 2016,-17000000.0,8140000000.0,1563000000.0
June 2016,-204000000.0,7862000000.0,1395000000.0
September 2016,-245000000.0,7446000000.0,909000000.0
December 2016,-175000000.0,7264000000.0,754000000.0
March 2017,92000000.0,7910000000.0,428000000.0
June 2017,76000000.0,7962000000.0,393000000.0
September 2017,-149000000.0,8095000000.0,648000000.0
December 2017,-42000000.0,8207000000.0,638000000.0
March 2018,-115000000.0,8127000000.0,1161000000.0
June 2018,-81000000.0,7770000000.0,628000000.0
September 2018,-7000000.0,7918000000.0,578000000.0
December 2018,354000000.0,8203000000.0,739000000.0
March 2019,-48000000.0,8471000000.0,703000000.0
June 2019,305000000.0,8553000000.0,774000000.0
September 2019,121000000.0,8620000000.0,816000000.0
December 2019,-122000000.0,8413000000.0,647000000.0
March 2020,-388000000.0,10096000000.0,1445000000.0
June 2020,-409000000.0,9858000000.0,1245000000.0
September 2020,-155000000.0,9501000000.0,891000000.0
