,OperatingExpenses,Assets,AssetsCurrent
March 2012,27638.0,,
June 2012,27638.0,,
September 2012,27638.0,,
December 2012,27638.0,56723.0,56723.0
March 2013,4899.0,,
June 2013,13857.0,,
September 2013,30153.0,,
December 2013,54579.0,20902.0,18990.0
March 2014,18355.0,11161.0,9385.0
June 2014,15479.0,38661.0,37021.0
September 2014,20770.0,29698.0,28195.0
