,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,604295.0,210606.25,-506116.0,,,
June 2010,604295.0,210606.25,-506116.0,,,
September 2010,604295.0,210606.25,-506116.0,,,
December 2010,604295.0,210606.25,-506116.0,730714.0,240423.0,406507.0
March 2011,668792.0,224403.0,-19747786.0,,,
June 2011,1045711.0,269062.0,-2687293.0,,,
September 2011,878153.0,46812.0,-738901.0,,,
December 2011,1085456.0,442999.0,-530747.0,1097598.0,546932.0,442423.0
March 2012,823523.0,255824.0,-776592.0,1587465.0,1047516.0,437054.0
June 2012,1020626.0,242999.0,-883669.0,1680106.0,1099094.0,427014.0
September 2012,782238.0,273645.0,-740939.0,1622543.0,1021971.0,417932.0
December 2012,757302.0,319033.0,-599817.0,1500207.0,715984.0,408046.0
March 2013,678475.0,250550.0,-668886.0,1382358.0,610253.0,398076.0
June 2013,568954.0,120221.0,-580207.0,1367835.0,602061.0,392059.0
September 2013,777559.0,202829.0,-871894.0,1398859.0,647148.0,382628.0
December 2013,859312.0,199195.0,-1670556.0,1316096.0,561803.0,377530.0
March 2014,569524.0,124180.0,-1097033.0,1375914.0,638905.0,368068.0
June 2014,740979.0,192637.0,-1190304.0,1311150.0,580816.0,369216.0
September 2014,1028699.0,396420.0,-1810393.0,2414648.0,1110512.0,924366.0
December 2014,679020.0,305315.0,-856695.0,999516.0,485397.0,350953.0
March 2015,378760.0,106927.0,-587637.0,1010810.0,515770.0,341121.0
June 2015,210852.0,81237.0,-290640.0,992384.0,516297.0,331415.0
September 2015,231332.0,103605.0,-297196.0,913530.0,456222.0,321709.0
December 2015,307203.0,175841.0,-294830.0,742045.0,324095.0,291430.0
March 2016,230603.0,34693.0,-260610.0,738844.0,338546.0,282509.0
June 2016,234595.0,39157.0,-277222.0,747703.0,364624.0,273886.0
September 2016,329925.0,57977.0,-362296.0,776013.0,410302.0,265094.0
December 2016,784948.0,472372.0,-1200795.0,307063.0,27451.0,186340.0
March 2017,358411.0,40676.0,-802786.0,293311.0,27406.0,179978.0
June 2017,282542.0,56242.0,-502591.0,280176.0,27348.0,173616.0
September 2017,385816.0,65544.0,-205364.0,267462.0,27691.0,167254.0
December 2017,345079.0,76220.0,-623097.0,163858.0,193.0,97833.0
March 2018,248715.0,81943.0,-739620.0,163175.0,7693.0,93869.0
June 2018,329706.0,84546.0,-697551.0,179171.0,29935.0,89905.0
