,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,,,-524.0,,
June 2011,,,-10736.0,69768934.0,529790.0
September 2011,,,-106868.0,62604049.0,357615.0
December 2011,,,-229867.0,61993173.0,301384.0
March 2012,,5443000.0,-181405.0,61723797.0,30186.0
June 2012,,6577000.0,-171146.0,61733585.0,37638.0
September 2012,,7556000.0,2482000.0,61817535.0,120361.0
December 2012,,6138000.0,-3114890.0,147975000.0,62373000.0
March 2013,,7466000.0,5862000.0,61719877.0,40621.0
June 2013,,5141000.0,-245000.0,156395000.0,77234000.0
September 2013,,7951000.0,-29696000.0,153637000.0,78459000.0
December 2013,,12931000.0,3028000.0,145950000.0,68097000.0
March 2014,,9729000.0,698000.0,182975000.0,108183000.0
June 2014,,9956000.0,-146000.0,182925000.0,108525000.0
September 2014,,10057000.0,-23408000.0,206105000.0,128585000.0
December 2014,,9801000.0,-18897000.0,203793000.0,108817000.0
March 2015,,8876000.0,1171000.0,178629000.0,87748000.0
June 2015,,8737000.0,2096000.0,177739000.0,90958000.0
September 2015,,8798000.0,-109000.0,174132000.0,90650000.0
December 2015,,8131000.0,-13033000.0,154424000.0,85722000.0
March 2016,,6746000.0,14240000.0,200400000.0,135145000.0
June 2016,,7213000.0,255000.0,206701000.0,144232000.0
September 2016,,6920000.0,-17412000.0,214418000.0,93609000.0
December 2016,,8374000.0,-22113000.0,201655000.0,92338000.0
March 2017,,6517000.0,6845000.0,217123000.0,130162000.0
June 2017,,6358000.0,-17905000.0,172875000.0,83138000.0
September 2017,,6005000.0,-13770000.0,158621000.0,71171000.0
December 2017,,6716000.0,-15926000.0,141938000.0,18261000.0
March 2018,5919000.0,6377000.0,-2309000.0,159952000.0,39214000.0
June 2018,8494000.0,25763000.0,-33405000.0,121184000.0,22136000.0
September 2018,14841000.0,14576000.0,-22641000.0,154435000.0,43118000.0
December 2018,13339000.0,-5491000.0,-25245000.0,102347000.0,40902000.0
March 2019,9439000.0,8628000.0,2313000.0,191708000.0,88293000.0
June 2019,10942000.0,10821000.0,-6432000.0,159274000.0,99088000.0
September 2019,13753000.0,13698000.0,-12985000.0,106772000.0,50237000.0
December 2019,5710000.0,11789000.0,-8082000.0,142215000.0,77387000.0
March 2020,12149000.0,12149000.0,8649000.0,136035000.0,84911000.0
June 2020,9263000.0,9263000.0,-5594000.0,100017000.0,53513000.0
September 2020,5917000.0,5917000.0,-30015000.0,76418000.0,36199000.0
