,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2008,126615.375,,-16775.75,,
December 2008,126615.375,,-16775.75,,
March 2009,126615.375,,-16775.75,,
June 2009,126615.375,,-16775.75,,
September 2009,126615.375,,-250014.25,,
December 2009,126615.375,,-250014.25,,
March 2010,126615.375,,-250014.25,,
June 2010,126615.375,,-250014.25,,
September 2010,166310.0,,-162847.0,,
December 2010,246185.0,,-251330.0,,
March 2011,127917.0,,-151850.0,,
June 2011,188236.0,,-189248.0,320417.0,84327.0
September 2011,133139.0,,-143049.0,,
December 2011,173679.0,,-167672.0,287346.0,22486.0
March 2012,256455.0,1619889.0,-245739.0,439460.0,158400.0
June 2012,1617480.0,1596244.0,-724893.0,73651.0,58845.0
September 2012,240609.0,1170192.0,-521520.0,37546.0,21471.0
December 2012,22439789.0,2462457.0,-40659341.0,5261949.0,702052.0
March 2013,2273782.0,2258802.0,-3297604.0,5125059.0,478952.0
June 2013,2413544.0,2398731.0,-2309223.0,4619452.0,391791.0
September 2013,9284115.0,5027303.0,-9251050.0,99190021.0,21706460.0
December 2013,3907817.0,2975953.0,-2941474.0,100646543.0,23930912.0
March 2014,3945371.0,2993708.0,-1488423.0,99076408.0,23228649.0
June 2014,4445006.0,3491507.0,-1826744.0,103459691.0,28143110.0
September 2014,4443645.0,3486822.0,-4744886.0,110126074.0,35294290.0
December 2014,5376646.0,4411503.0,-1837625.0,107676815.0,33470415.0
March 2015,4756119.0,3776982.0,-1519040.0,106246335.0,32685414.0
June 2015,4878610.0,3906276.0,-1504237.0,106578552.0,33598736.0
September 2015,5099547.0,4110442.0,-1653754.0,109044384.0,36110222.0
December 2015,6134279.0,4506753.0,-2768899.0,109009366.0,37235436.0
March 2016,5673727.0,4655163.0,-2243955.0,111058595.0,40001618.0
June 2016,5645362.0,4637498.0,-2048110.0,110203261.0,39367384.0
September 2016,5936508.0,4923283.0,-2403836.0,107528847.0,37181514.0
December 2016,4958871.0,3954427.0,-1349685.0,108069468.0,38827671.0
March 2017,5980829.0,4980095.0,-1909352.0,105223660.0,37107822.0
June 2017,5578223.0,4581897.0,-1250653.0,100522589.0,33529300.0
September 2017,4980349.0,3977662.0,-1080312.0,88459056.0,22629521.0
December 2017,4525357.0,3538379.0,-1579959.0,83515798.0,18826571.0
March 2018,4736341.0,3751760.0,-1312519.0,83407866.0,19817009.0
June 2018,4860890.0,3879280.0,-538542.0,83268073.0,20747068.0
September 2018,5045311.0,4638585.0,-680894.0,81764197.0,19646028.0
December 2018,4221420.0,3893528.0,92974.0,81587297.0,19799861.0
March 2019,4540017.0,4214230.0,-163752.0,84437563.0,20945528.0
June 2019,4554005.0,4226912.0,27102.0,82494007.0,19354377.0
September 2019,4550880.0,4221339.0,46999.0,80294376.0,17544978.0
December 2019,4485596.0,4153286.0,34411.0,80655933.0,18420825.0
March 2020,4743076.0,4409323.0,-231667.0,81683030.0,19909689.0
June 2020,4311990.0,3977853.0,1209003.0,80847474.0,19328671.0
September 2020,4440867.0,4290697.0,-66589.0,84588707.0,22921230.0
December 2020,4808875.0,4463123.0,123622.0,102229157.0,26006387.0
March 2021,4669843.0,4262560.0,1146740.0,108417645.0,32660972.0
June 2021,5468883.0,5060231.0,699306.0,112925207.0,35400183.0
September 2021,5816091.0,5307635.0,385764.0,113903561.0,36481764.0
December 2021,8243494.0,7098460.0,-540753.0,175666406.0,50329397.0
March 2022,11709324.0,9344462.0,-2184309.0,182768457.0,56491706.0
June 2022,11768757.0,9298367.0,1150231.0,182289474.0,57740037.0
