,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,1420257.75,1174696.5,-2363558.75,,
June 2010,1420257.75,1174696.5,-2363558.75,,
September 2010,1420257.75,1174696.5,-2363558.75,,
December 2010,1420257.75,1174696.5,-2363558.75,,
March 2011,1165107.0,1235555.0,-2250618.0,,
June 2011,1058618.0,1105921.0,-2069282.0,,
September 2011,909910.0,1367644.0,-2135606.0,,
December 2011,1117841.0,1122694.0,-1855904.0,3030429.0,1535649.0
March 2012,689669.0,1340103.0,-3474389.0,,
June 2012,486022.0,1803045.0,-599979.0,4834327.0,2408450.0
September 2012,573562.0,1441934.0,-1074555.0,7493553.0,5042923.0
December 2012,735250.0,1444762.0,-558213.0,5551746.0,3076012.0
March 2013,771453.0,1633447.0,-823748.0,13023682.0,10684423.0
June 2013,741817.0,1703191.0,-1351932.0,10988610.0,8750859.0
September 2013,725304.0,1697876.0,-3194812.0,9520417.0,7226272.0
December 2013,684338.0,2026772.0,-1715782.0,7873070.0,5938627.0
March 2014,817621.0,1800799.0,2630402.0,10047550.0,7988560.0
June 2014,898423.0,1929134.0,-1593100.0,8476618.0,6669559.0
September 2014,873366.0,2062309.0,-3647222.0,6504993.0,4747378.0
December 2014,707702.0,2247213.0,-1914812.0,13385682.0,11707214.0
March 2015,527512.0,2288660.0,-3945254.0,10745281.0,9177075.0
June 2015,426931.0,2187393.0,-3060151.0,7858149.0,6286712.0
September 2015,480280.0,2132777.0,-245399.0,6273128.0,4625462.0
December 2015,522609.0,1761919.0,-1198442.0,9936722.0,8531710.0
March 2016,657192.0,1974249.0,-2043818.0,8291511.0,6765206.0
June 2016,749942.0,1888056.0,-1781964.0,6443458.0,4688601.0
September 2016,691330.0,1886220.0,-2563231.0,9014355.0,7596110.0
December 2016,529715.0,-1558394.0,-1680882.0,7400885.0,6085095.0
March 2017,557699.0,2050529.0,-1655738.0,6190751.0,4884017.0
June 2017,1084202.0,1915601.0,-2004413.0,16851619.0,15653517.0
September 2017,589716.0,866727.0,-1425519.0,15459724.0,14313302.0
December 2017,582116.0,-786491.0,-2081683.0,13897365.0,12746157.0
March 2018,546328.0,952951.0,-1640917.0,12348085.0,11109677.0
June 2018,665310.0,1088496.0,-1876536.0,11587983.0,10451418.0
September 2018,617241.0,1078171.0,-1428076.0,8678137.0,7526239.0
December 2018,481260.0,1206168.0,-1217940.0,7856833.0,6654689.0
March 2019,584540.0,933033.0,-1220725.0,7625644.0,6081646.0
June 2019,697803.0,1028291.0,-1550395.0,13269536.0,11793272.0
September 2019,761881.0,1029929.0,-1122968.0,13388798.0,11908776.0
December 2019,878055.0,1308683.0,-1645912.0,11926437.0,10383084.0
March 2020,829528.0,1278509.0,-2054825.0,23585327.0,21799906.0
June 2020,822301.0,1365084.0,-1661000.0,23032849.0,21332665.0
September 2020,1209048.0,1369900.0,-1484232.0,21846917.0,20142459.0
December 2020,1825123.0,1256507.0,-1581943.0,29518000.0,25462000.0
March 2021,1563000.0,1657000.0,-2538000.0,74263000.0,70382000.0
June 2021,2123000.0,1982000.0,-3743000.0,72326000.0,68509000.0
September 2021,2630000.0,2436000.0,-3980000.0,68702000.0,64995000.0
December 2021,2669000.0,2686000.0,-4149000.0,65581000.0,61892000.0
March 2022,2533000.0,2732000.0,-3959000.0,61768000.0,58013000.0
June 2022,2284000.0,2990000.0,-4303000.0,60240000.0,56641000.0
