,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2010,3664218.0,221423.5,26945085.0,,
December 2010,4434762.0,221423.5,14864300.0,,
March 2011,7644891.0,221423.5,27239326.0,,
June 2011,7793737.0,221423.5,24422048.0,141452732.0,79627441.0
September 2011,4457515.0,315191.0,944338.0,140607455.0,78789185.0
December 2011,3064860.0,80562.0,1782084.0,142894073.0,81676857.0
March 2012,2900003.0,225344.0,-103237.0,142970945.0,82300563.0
June 2012,2822197.0,209356.0,-201264.0,143596572.0,82470687.0
September 2012,1644874.0,159210.0,52777.0,142982759.0,83113313.0
December 2012,3354172.0,1495032.0,-1768413.0,141996884.0,83045637.0
March 2013,2270498.0,298738.0,-1433809.0,141081285.0,83040181.0
