,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2019,49319250.0,10265000.0,1417250.0,,,
June 2019,49319250.0,10265000.0,1417250.0,,,
September 2019,49319250.0,10265000.0,1417250.0,,,
December 2019,49319250.0,10265000.0,1417250.0,,,
March 2020,102966000.0,20854000.0,-24945000.0,,,
June 2020,45349000.0,8642000.0,-4342000.0,,,
September 2020,99291000.0,19534000.0,-3294000.0,,,
December 2020,114175000.0,23665000.0,-5489000.0,1569731000.0,76280000.0,1493451000.0
March 2021,144013000.0,32651000.0,-8682000.0,,,
June 2021,207594000.0,85479000.0,-70033000.0,1914427000.0,364060000.0,1550367000.0
September 2021,298503000.0,162943000.0,-120452000.0,1914756000.0,328326000.0,1586430000.0
December 2021,303754000.0,152652000.0,-108030000.0,1927109000.0,266520000.0,1660589000.0
March 2022,267946000.0,103369000.0,-62328000.0,1958386000.0,263297000.0,1695089000.0
June 2022,269999000.0,103559000.0,-68727000.0,1968677000.0,244286000.0,1724391000.0
