,NetIncomeLoss,Assets
March 2009,7030000.0,
June 2009,7030000.0,
September 2009,7030000.0,
December 2009,7030000.0,
March 2010,6935000.0,
June 2010,7124000.0,
September 2010,8358000.0,
December 2010,6904000.0,3954784000.0
March 2011,7382000.0,
June 2011,7766000.0,4070326000.0
September 2011,9225000.0,4192959000.0
December 2011,8714000.0,4243644000.0
March 2012,8909000.0,4374443000.0
June 2012,9066000.0,4421399000.0
September 2012,9753000.0,4318173000.0
December 2012,9806000.0,4346613000.0
March 2013,9168000.0,4411757000.0
June 2013,9763000.0,4443204000.0
September 2013,10252000.0,4459407000.0
December 2013,10629000.0,4521452000.0
March 2014,11011000.0,4578737000.0
June 2014,11808000.0,4589129000.0
September 2014,10714000.0,4582266000.0
December 2014,10660000.0,4644439000.0
March 2015,10715000.0,4740656000.0
June 2015,10727000.0,4741337000.0
September 2015,10616000.0,4725817000.0
December 2015,10180000.0,4734992000.0
March 2016,10409000.0,4763262000.0
June 2016,10464000.0,4830913000.0
September 2016,10930000.0,4812849000.0
December 2016,10798000.0,4868806000.0
March 2017,10947000.0,4886743000.0
June 2017,12240000.0,4920482000.0
September 2017,12596000.0,4870275000.0
December 2017,7362000.0,4908008000.0
March 2018,14808000.0,4931564000.0
June 2018,15405000.0,4940559000.0
September 2018,15199000.0,4885351000.0
December 2018,16033000.0,4958913000.0
March 2019,14558000.0,5156321000.0
June 2019,14667000.0,5227670000.0
September 2019,14708000.0,5222469000.0
December 2019,13907000.0,5221322000.0
March 2020,13313000.0,5256647000.0
June 2020,11254000.0,5677003000.0
September 2020,14071000.0,5735929000.0
December 2020,13814000.0,5901796000.0
March 2021,14083000.0,6046457000.0
June 2021,14433000.0,6122578000.0
September 2021,16762000.0,6134835000.0
December 2021,16241000.0,6196546000.0
March 2022,17089000.0,6281873000.0
June 2022,17871000.0,6226791000.0
