,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
December 2008,2320500000.0,181500000.0,,
March 2009,2320500000.0,181500000.0,,
June 2009,2320500000.0,181500000.0,,
September 2009,2320500000.0,181500000.0,,
December 2009,1876500000.0,290000000.0,,
March 2010,1876500000.0,290000000.0,,
June 2010,2073000000.0,199000000.0,,
September 2010,2806000000.0,193000000.0,42753000000.0,3848000000.0
December 2010,2558000000.0,-48000000.0,,
March 2011,2401000000.0,253000000.0,,
June 2011,2575000000.0,-240000000.0,43620000000.0,4126000000.0
September 2011,2870000000.0,197000000.0,46393000000.0,4043000000.0
December 2011,2431000000.0,-173000000.0,46209000000.0,3748000000.0
March 2012,2358000000.0,-94000000.0,46261000000.0,3915000000.0
June 2012,2499000000.0,-23000000.0,46825000000.0,4052000000.0
September 2012,2632000000.0,350000000.0,47334000000.0,4506000000.0
December 2012,2523000000.0,-245000000.0,46933000000.0,4193000000.0
March 2013,2380000000.0,54000000.0,46492000000.0,4119000000.0
June 2013,2324000000.0,-12000000.0,46480000000.0,4267000000.0
September 2013,2276000000.0,474000000.0,46106000000.0,4906000000.0
December 2013,2164000000.0,-67000000.0,45032000000.0,3932000000.0
March 2014,2362000000.0,295000000.0,45023000000.0,3717000000.0
June 2014,2453000000.0,-81000000.0,44695000000.0,3754000000.0
September 2014,2569000000.0,322000000.0,45596000000.0,3788000000.0
December 2014,2047000000.0,81000000.0,45933000000.0,3622000000.0
March 2015,2087000000.0,496000000.0,46394000000.0,3792000000.0
June 2015,2252000000.0,32000000.0,47320000000.0,3831000000.0
September 2015,2402000000.0,502000000.0,48825000000.0,3506000000.0
December 2015,2052000000.0,-37000000.0,48742000000.0,3284000000.0
March 2016,1982000000.0,318000000.0,49116000000.0,3247000000.0
June 2016,1913000000.0,291000000.0,49980000000.0,3535000000.0
September 2016,2343000000.0,661000000.0,50494000000.0,3644000000.0
December 2016,2117000000.0,102000000.0,49864000000.0,3426000000.0
March 2017,2013000000.0,211000000.0,49804000000.0,3279000000.0
June 2017,2010000000.0,233000000.0,49991000000.0,3413000000.0
September 2017,2624000000.0,139000000.0,50017000000.0,3446000000.0
December 2017,1951000000.0,288000000.0,49977000000.0,3410000000.0
March 2018,2027000000.0,462000000.0,50507000000.0,4143000000.0
June 2018,1942000000.0,470000000.0,49607000000.0,3491000000.0
September 2018,3001000000.0,-101000000.0,48667000000.0,3430000000.0
December 2018,1960000000.0,423000000.0,48747000000.0,3346000000.0
March 2019,2158000000.0,241000000.0,48465000000.0,3044000000.0
June 2019,2088000000.0,165000000.0,48275000000.0,3172000000.0
September 2019,2301000000.0,588000000.0,50467000000.0,3278000000.0
December 2019,2046000000.0,192000000.0,50199000000.0,3051000000.0
March 2020,1914000000.0,255000000.0,51148000000.0,3424000000.0
June 2020,1716000000.0,205000000.0,51410000000.0,3463000000.0
September 2020,1862000000.0,700000000.0,52825000000.0,3246000000.0
December 2020,1789000000.0,184000000.0,52563000000.0,3144000000.0
March 2021,1787000000.0,456000000.0,52482000000.0,3076000000.0
June 2021,1937000000.0,269000000.0,53019000000.0,3285000000.0
September 2021,2145000000.0,603000000.0,52456000000.0,3498000000.0
December 2021,2258000000.0,11000000.0,52279000000.0,3254000000.0
March 2022,2349000000.0,209000000.0,52156000000.0,3255000000.0
June 2022,2380000000.0,256000000.0,52675000000.0,3922000000.0
