,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets
March 2014,428000.0,0.0,0.0,
June 2014,378873000.0,31037000.0,113790000.0,
September 2014,,,,
December 2014,,,,34577044000.0
March 2015,730573000.0,73767000.0,275387000.0,34558074000.0
June 2015,793261000.0,70708000.0,254831000.0,35275074000.0
