,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2009,36321.5,-31126.0,,,
September 2009,36321.5,-31126.0,,,
December 2009,36321.5,-31126.0,,,
March 2010,36321.5,-31126.0,,,
June 2010,219904.0,-219096.0,,,
September 2010,146016.0,-146185.0,,,
December 2010,153716.0,-154160.0,,,
March 2011,293198.0,-292536.0,7800870.0,15010.0,
June 2011,61020.0,-61020.0,7794627.0,,
September 2011,73070.0,-184487.0,7800219.0,,
December 2011,156091.0,-156091.0,7791924.0,6511.0,
March 2012,217133.0,-323959.0,11962799.0,25465.0,11937334.0
June 2012,189756.0,-199756.0,11951914.0,11937334.0,
September 2012,134580.0,-300860.0,11937334.0,,
December 2012,104470.0,-106200.0,,,
March 2013,5007003.0,-5195124.0,7691206.0,573.0,7690633.0
June 2013,745813.0,-1339706.0,7026666.0,,7026666.0
September 2013,112735.0,-490481.0,7044245.0,404.0,7043841.0
December 2013,93470.0,203406.0,7043714.0,,7043714.0
March 2014,-190409.0,-2734248.0,7043714.0,,7043714.0
June 2014,146413.0,721299.0,7043714.0,200.0,7043514.0
September 2014,99979.0,-180373.0,7043625.0,111.0,7043514.0
December 2014,89896.0,-100551.0,7043565.0,51.0,7043514.0
March 2015,,-1864954.0,7043514.0,0.0,
June 2015,250425.0,-627288.0,7043385.0,42.0,
September 2015,259870.0,-642939.0,7043319.0,0.0,
December 2015,262602.0,-1269017.0,7043319.0,0.0,
March 2016,-258963.0,-366190.0,13222712.0,65986.0,
June 2016,421975.0,-6330444.0,5903050.0,215351.0,
September 2016,686268.0,-1580635.0,5598692.0,215567.0,
December 2016,640943.0,-673893.0,5292936.0,231039.0,
March 2017,-922010.0,2601140.0,79959.0,79959.0,
June 2017,250403.0,-29201.0,75942.0,75942.0,
September 2017,210186.0,-1294698.0,78999.0,78999.0,
December 2017,248040.0,457245.0,63413.0,63413.0,
March 2018,179146.0,-46120.0,8626.0,8626.0,
June 2018,132277.0,-941121.0,2347.0,2347.0,
September 2018,148707.0,-1028213.0,5721.0,5721.0,
December 2018,295559.0,9052544.0,40494.0,35332.0,
March 2019,3335307.0,-5766531.0,138932.0,76351.0,
June 2019,412234.0,-5079289.0,113266.0,69476.0,
September 2019,341893.0,-1073322.0,66025.0,41378.0,
December 2019,341605.0,1106726.0,46091.0,40929.0,
March 2020,241544.0,-52412485.0,69806.0,64644.0,
June 2020,347799.0,48908603.0,108570.0,103408.0,
September 2020,232187.0,-1705139.0,41907.0,36745.0,
December 2020,275686.0,-6249301.0,190891.0,154551.0,
March 2021,1485042.0,-1320157.0,587779.0,466431.0,
June 2021,383058.0,137962.0,482169.0,322768.0,
September 2021,382630.0,286151.0,910699.0,601293.0,
December 2021,5287898.0,-5962948.0,847836.0,527665.0,
March 2022,1083366.0,-2229102.0,1145152.0,758839.0,
June 2022,618095.0,-1104114.0,1629349.0,76951.0,
