,NetIncomeLoss,Assets
December 2015,7910000.0,
March 2016,8313000.0,
June 2016,8233000.0,
September 2016,8497000.0,
December 2016,9993000.0,
March 2017,10293000.0,
June 2017,9272000.0,
September 2017,1514000.0,5429328000.0
December 2017,3678000.0,5766500000.0
March 2018,11784000.0,6564881000.0
June 2018,-14742000.0,6277403000.0
September 2018,10827000.0,6567853000.0
December 2018,14867000.0,6691618000.0
March 2019,14919000.0,6816964000.0
June 2019,12031000.0,6980743000.0
September 2019,14218000.0,7070250000.0
December 2019,13549000.0,8188694000.0
March 2020,6765000.0,8325051000.0
June 2020,15097000.0,8963192000.0
September 2020,15087000.0,8865473000.0
December 2020,20654000.0,8798536000.0
March 2021,21045000.0,9039931000.0
June 2021,26688000.0,9067435000.0
September 2021,20982000.0,9200120000.0
December 2021,23334000.0,9224097000.0
March 2022,20404000.0,9237094000.0
June 2022,22959000.0,9751418000.0
