,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2015,64755250.0,8295250.0,,
December 2015,64755250.0,8295250.0,,
March 2016,64755250.0,8295250.0,,
June 2016,64755250.0,8295250.0,,
September 2016,83550000.0,13243000.0,,
December 2016,105835000.0,233000.0,,
March 2017,101368000.0,-9563000.0,,
June 2017,112028000.0,-4507000.0,,
September 2017,119471000.0,13488000.0,,
December 2017,111771000.0,3641000.0,,
March 2018,128454000.0,9487000.0,,
June 2018,133302000.0,18284000.0,,
September 2018,154271000.0,10678000.0,,
December 2018,147738000.0,11976000.0,,
March 2019,189015000.0,7048000.0,,
June 2019,188610000.0,7179000.0,,
September 2019,201142000.0,-178000.0,,
December 2019,193689000.0,11431000.0,,
March 2020,197666000.0,-33903000.0,,
June 2020,213377000.0,-44467000.0,,
September 2020,238984000.0,9541000.0,,
December 2020,256694000.0,-21039000.0,,
March 2021,270609000.0,-18846000.0,,
June 2021,244710000.0,21468000.0,,
September 2021,274767000.0,-1827000.0,,
December 2021,263502000.0,-30912000.0,,
March 2022,286970000.0,-78040000.0,,
June 2022,291280000.0,-96342000.0,,
