,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
September 2008,7789.8,-400.0,,
December 2008,7789.8,-9649.75,,
March 2009,7789.8,-9649.75,,
June 2009,7789.8,-9649.75,,
September 2009,7789.8,-9649.75,,
December 2009,2250.0,-3462.0,,
March 2010,2250.0,-3462.0,,
June 2010,1627.0,-3462.0,,
September 2010,7598.0,-3462.0,3001.0,1.0
December 2010,3750.0,-3796.0,,
March 2011,3650.0,-3735.0,,
June 2011,2800.0,-2900.0,1.0,1.0
September 2011,9300.0,-9419.0,1.0,1.0
December 2011,3000.0,-3000.0,1.0,1.0
March 2012,3450.0,-3450.0,1.0,1.0
June 2012,3800.0,-3800.0,1.0,1.0
