,OperatingExpenses,NetIncomeLoss,Assets
March 2008,,19511750.0,
June 2008,,19511750.0,
September 2008,,19511750.0,
December 2008,,19511750.0,
March 2009,,17709000.0,
June 2009,,14977000.0,
September 2009,,13351000.0,
December 2009,,22986000.0,1093336000.0
March 2010,42341000.0,14413000.0,
June 2010,42971000.0,23432000.0,1124406000.0
September 2010,41578000.0,16346000.0,1157730000.0
December 2010,48843000.0,19781000.0,1172326000.0
March 2011,49940000.0,23343000.0,1144202000.0
June 2011,54121000.0,81443000.0,1459706000.0
September 2011,58290000.0,25202000.0,1468889000.0
December 2011,59160000.0,9091000.0,1462623000.0
March 2012,,12290000.0,1458986000.0
June 2012,,31777000.0,1438615000.0
September 2012,,2588000.0,4782495000.0
December 2012,,15477000.0,4609042000.0
March 2013,,14181000.0,4609614000.0
June 2013,,43167000.0,4635360000.0
September 2013,,18506000.0,4726360000.0
December 2013,,23022000.0,4678950000.0
March 2014,,115478000.0,8339468000.0
June 2014,,64739000.0,8293748000.0
September 2014,,27337000.0,8501449000.0
December 2014,,32272000.0,8637328000.0
March 2015,,36116000.0,8730530000.0
June 2015,,63348000.0,8967604000.0
September 2015,,21745000.0,8888428000.0
December 2015,,51049000.0,8754673000.0
March 2016,,57439000.0,8703251000.0
June 2016,,51661000.0,8682571000.0
September 2016,,110943000.0,8468285000.0
December 2016,,47704000.0,8453954000.0
March 2017,,57484000.0,8197828000.0
June 2017,,64318000.0,8317249000.0
September 2017,,80278000.0,8334411000.0
December 2017,,75209000.0,8231402000.0
March 2018,,65274000.0,8287871000.0
June 2018,,75681000.0,8266700000.0
September 2018,,77348000.0,8518988000.0
December 2018,,193263000.0,14183039000.0
March 2019,,68494000.0,14155902000.0
June 2019,,66038000.0,14192007000.0
September 2019,,41339000.0,14083639000.0
December 2019,,129372000.0,14060918000.0
March 2020,,66090000.0,13890308000.0
June 2020,,105300000.0,13956013000.0
September 2020,,149397000.0,14189510000.0
December 2020,,134572000.0,14707636000.0
March 2021,,51634000.0,14548700000.0
June 2021,,120245000.0,15232166000.0
September 2021,,138547000.0,15135134000.0
December 2021,,99562000.0,15480630000.0
March 2022,,156995000.0,15569532000.0
June 2022,,127678000.0,15454229000.0
