,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2010,767000.0,-2205000.0,,
June 2010,5353000.0,-2205000.0,,
September 2010,1675000.0,102000.0,,
December 2010,1987000.0,338000.0,51017000.0,26438000.0
March 2011,1762000.0,772000.0,,
June 2011,2096000.0,251000.0,47335000.0,22663000.0
September 2011,2878000.0,657000.0,46801000.0,23530000.0
December 2011,1998000.0,1316000.0,47837000.0,21491000.0
March 2012,2015000.0,1105000.0,46869000.0,19286000.0
June 2012,11513000.0,-7072000.0,36591000.0,18140000.0
September 2012,3108000.0,978000.0,33253000.0,17885000.0
December 2012,2215000.0,1779000.0,32233000.0,17751000.0
March 2013,2021000.0,1337000.0,30745000.0,16991000.0
June 2013,1887000.0,587000.0,30054000.0,15622000.0
September 2013,1685000.0,378000.0,28947000.0,14802000.0
December 2013,3184000.0,-1412000.0,28359000.0,14363000.0
March 2014,1582000.0,2325000.0,30537000.0,15933000.0
June 2014,1430000.0,394000.0,30270000.0,13791000.0
September 2014,1339000.0,18000.0,29482000.0,12325000.0
December 2014,2252000.0,-1537000.0,27475000.0,9906000.0
March 2015,597000.0,-349000.0,26727000.0,8862000.0
June 2015,2042000.0,-1417000.0,27180000.0,7923000.0
September 2015,1775000.0,-619000.0,26870000.0,5749000.0
December 2015,1996000.0,-749000.0,25558000.0,2536000.0
March 2016,1931000.0,-892000.0,25009000.0,2208000.0
June 2016,1673000.0,-287000.0,24727000.0,1717000.0
September 2016,1588000.0,-187000.0,24307000.0,1349000.0
December 2016,1943000.0,-212000.0,23696000.0,1559000.0
March 2017,2245000.0,123000.0,23851000.0,2101000.0
June 2017,2518000.0,-31000.0,23243000.0,2644000.0
September 2017,1701000.0,726000.0,24308000.0,5624000.0
December 2017,1967000.0,723000.0,24660000.0,7138000.0
March 2018,1959000.0,814000.0,25157000.0,6403000.0
June 2018,1907000.0,376000.0,25524000.0,8478000.0
September 2018,1918000.0,1458000.0,25203000.0,8244000.0
December 2018,1631000.0,1357000.0,24167000.0,4516000.0
March 2019,1752000.0,491000.0,22648000.0,4420000.0
June 2019,1785000.0,796000.0,21731000.0,4171000.0
September 2019,1767000.0,843000.0,21490000.0,4923000.0
December 2019,1539000.0,763000.0,20661000.0,4383000.0
March 2020,1622000.0,496000.0,19257000.0,3817000.0
June 2020,1344000.0,-520000.0,18446000.0,3546000.0
September 2020,1055000.0,17000.0,18068000.0,4049000.0
December 2020,1362000.0,68000.0,17540000.0,4278000.0
March 2021,1319000.0,771000.0,16827000.0,4283000.0
June 2021,1479000.0,738000.0,15951000.0,3800000.0
September 2021,691000.0,987000.0,14817000.0,2889000.0
December 2021,1215000.0,1146000.0,14359000.0,3168000.0
March 2022,1141000.0,1384000.0,14037000.0,4458000.0
June 2022,1280000.0,2265000.0,14349000.0,4995000.0
