,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,223219500.0,213405000.0,31765000.0,,
June 2009,223219500.0,215200000.0,35157000.0,,
September 2009,223219500.0,230542000.0,43142000.0,,
December 2009,223219500.0,233731000.0,70091000.0,,
March 2010,237325750.0,223317000.0,45633000.0,,
June 2010,237325750.0,221779000.0,40855000.0,,
September 2010,237325750.0,243230000.0,50458000.0,,
December 2010,237325750.0,268519000.0,77297000.0,,
March 2011,259763000.0,257779000.0,48701000.0,,
June 2011,262947000.0,262063000.0,50107000.0,,
September 2011,254526000.0,254526000.0,53519000.0,,
December 2011,295659000.0,267365000.0,43976000.0,,
March 2012,240950000.0,239324000.0,54178000.0,,
June 2012,242282000.0,242282000.0,34458000.0,,
September 2012,242484000.0,238715000.0,42937000.0,,
December 2012,313618000.0,284156000.0,44441000.0,,
March 2013,286383000.0,283360000.0,17760000.0,,
June 2013,285981000.0,275018000.0,14695000.0,,
September 2013,262196000.0,270131000.0,37716000.0,,
December 2013,300273000.0,288044000.0,109761000.0,,
March 2014,303832000.0,291596000.0,13467000.0,,
June 2014,283662000.0,284513000.0,39328000.0,,
September 2014,268240000.0,271235000.0,41700000.0,,
December 2014,270585000.0,266890000.0,80677000.0,,
March 2015,209951000.0,248462000.0,51277000.0,,
June 2015,219044000.0,250134000.0,76412000.0,,
September 2015,246791000.0,249611000.0,41900000.0,,
December 2015,209447000.0,244255000.0,96147000.0,,
March 2016,246053000.0,246496000.0,,,
June 2016,243095000.0,243763000.0,,,
September 2016,252967000.0,239952000.0,,,
December 2016,267910000.0,253941000.0,,,
March 2017,382010000.0,352632000.0,,,
June 2017,412060000.0,410598000.0,,,
September 2017,446514000.0,416766000.0,,,
December 2017,464958000.0,430617000.0,,,
March 2018,452621000.0,422361000.0,,,
June 2018,416665000.0,415319000.0,,,
September 2018,409716000.0,396675000.0,,,
December 2018,483095000.0,414540000.0,,,
March 2019,411755000.0,405534000.0,,,
June 2019,436903000.0,431694000.0,,,
September 2019,418499000.0,415242000.0,,,
December 2019,448161000.0,438841000.0,,,
March 2020,445544000.0,427863000.0,,,
