,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2015,16891250.0,4187500.0,-1746750.0,,
June 2015,16891250.0,4187500.0,-1746750.0,,
September 2015,16891250.0,4187500.0,-1746750.0,,
December 2015,16891250.0,4187500.0,-1746750.0,,
March 2016,20023000.0,4927000.0,755000.0,,
June 2016,23445000.0,5296000.0,-4294000.0,,
September 2016,25713000.0,6702000.0,-4739000.0,,
December 2016,24989000.0,6069000.0,-4183000.0,102738000.0,88384000.0
March 2017,29152000.0,7300000.0,-3395000.0,,
June 2017,41381000.0,9971000.0,-14459000.0,152667000.0,137612000.0
September 2017,34558000.0,8596000.0,-6284000.0,142326000.0,127725000.0
December 2017,38860000.0,8968000.0,-6869000.0,161052000.0,145222000.0
March 2018,40894000.0,9870000.0,-9553000.0,145798000.0,129735000.0
June 2018,46594000.0,10785000.0,-10967000.0,150260000.0,132543000.0
September 2018,49741000.0,11737000.0,-15028000.0,206864000.0,188100000.0
December 2018,51308000.0,12332000.0,-13903000.0,233180000.0,209626000.0
March 2019,51563000.0,13956000.0,-15216000.0,231507000.0,191722000.0
June 2019,53174000.0,12765000.0,-9394000.0,228431000.0,176681000.0
September 2019,54491000.0,15697000.0,-14650000.0,319227000.0,265014000.0
December 2019,58907000.0,15625000.0,-10797000.0,371485000.0,277661000.0
March 2020,63351000.0,16038000.0,-11669000.0,359462000.0,255471000.0
June 2020,57714000.0,17178000.0,-11815000.0,471360000.0,369410000.0
September 2020,63268000.0,18150000.0,-3612000.0,492456000.0,382508000.0
December 2020,69376000.0,18875000.0,-6381000.0,512521000.0,365420000.0
March 2021,75816000.0,20690000.0,-13587000.0,500595000.0,367421000.0
June 2021,81740000.0,23862000.0,-23825000.0,493915000.0,373140000.0
September 2021,88807000.0,26510000.0,-25384000.0,494370000.0,346569000.0
December 2021,102710000.0,26455000.0,-25845000.0,504519000.0,338264000.0
March 2022,107216000.0,29839000.0,-23154000.0,502513000.0,338663000.0
June 2022,119517000.0,33842000.0,-49354000.0,469629000.0,315392000.0
