,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2010,544.0,-544.0,,
September 2010,12251.0,-12320.25,,
December 2010,5030.0,-12320.25,,
March 2011,26283.0,-12320.25,,
June 2011,5717.0,-12320.25,,
September 2011,8637.0,-8637.0,2083.0,2083.0
December 2011,7304.0,-7304.0,2497.0,2497.0
March 2012,4356.0,-4356.0,46.0,46.0
June 2012,7267.0,-7267.0,1887.0,1887.0
September 2012,48492.0,-48492.0,880.0,880.0
December 2012,-3480.0,-3480.0,26674.0,
March 2013,2775.0,-50144.0,26674.0,
June 2013,63750.0,-57229.0,,
September 2013,52762.0,-53018.0,,
