,NetIncomeLoss,Assets,AssetsCurrent
March 2011,0.0,,
June 2011,0.0,,
September 2011,-29.0,,
December 2011,-3708.0,23771.0,23771.0
March 2012,-20729.0,,
June 2012,-34708.0,,
September 2012,-2691.0,2685.0,2685.0
December 2012,-51262.0,2685.0,2685.0
March 2013,-68518.0,66674.0,66674.0
June 2013,-21463.0,22566.0,22566.0
September 2013,-39210.0,4100328.0,4100328.0
December 2013,-126423.0,8074819.0,8074819.0
March 2014,-116196.0,16243673.0,16060230.0
June 2014,-101324.0,16233299.0,16233299.0
September 2014,501223.0,17111537.0,15855036.0
December 2014,-710352.0,16622526.0,
March 2015,-21168.0,16817677.0,
June 2015,-899780.0,16094126.0,
September 2015,,,
