,NetIncomeLoss,Assets,AssetsCurrent
March 2008,34813500.0,,
June 2008,34813500.0,,
September 2008,34813500.0,,
December 2008,34813500.0,,
March 2009,34200000.0,,
June 2009,41571000.0,,
September 2009,52727000.0,,
December 2009,45837000.0,1533808000.0,841403000.0
March 2010,59420000.0,,
June 2010,53478000.0,1350121000.0,661800000.0
September 2010,56389000.0,1354025000.0,662417000.0
December 2010,62400000.0,1377223000.0,683719000.0
March 2011,57728000.0,1378035000.0,702747000.0
June 2011,53603000.0,1330805000.0,665133000.0
September 2011,49232000.0,1303707000.0,638446000.0
December 2011,44396000.0,1294559000.0,634951000.0
March 2012,49965000.0,1293626000.0,617339000.0
June 2012,49555000.0,1264862000.0,595410000.0
September 2012,50743000.0,1332404000.0,670479000.0
December 2012,56585000.0,1309824000.0,701404000.0
March 2013,71920000.0,1342610000.0,747548000.0
June 2013,83494000.0,1347868000.0,753376000.0
September 2013,67195000.0,1391699000.0,800032000.0
December 2013,65515000.0,1439169000.0,847100000.0
March 2014,74820000.0,1438981000.0,842633000.0
June 2014,82813000.0,1435106000.0,832109000.0
September 2014,83983000.0,1485779000.0,883376000.0
December 2014,77097000.0,1542875000.0,955427000.0
March 2015,84611000.0,1521985000.0,942964000.0
June 2015,86240000.0,1525832000.0,940587000.0
September 2015,79425000.0,1543529000.0,967827000.0
December 2015,81379000.0,1588628000.0,1003724000.0
March 2016,83454250.0,1550846000.0,975037000.0
June 2016,83454250.0,1520371000.0,940920000.0
September 2016,83454250.0,1573566000.0,976768000.0
December 2016,83454250.0,1636823000.0,1037833000.0
March 2017,101097250.0,1624552000.0,1019775000.0
June 2017,101097250.0,1634089000.0,1028821000.0
September 2017,101097250.0,1751397000.0,1064976000.0
December 2017,101097250.0,1853369000.0,1139808000.0
March 2018,139838000.0,1893705000.0,1171307000.0
June 2018,121677000.0,1890706000.0,1130197000.0
September 2018,128319000.0,1939328000.0,1193551000.0
December 2018,116034000.0,1971668000.0,1190812000.0
March 2019,113981000.0,1953121000.0,1127608000.0
June 2019,126540000.0,1952799000.0,1137541000.0
September 2019,132168000.0,2040605000.0,1240137000.0
December 2019,128737000.0,2151370000.0,1304845000.0
March 2020,109242000.0,2058031000.0,1233150000.0
June 2020,101066000.0,2053600000.0,1232899000.0
September 2020,111096000.0,2085617000.0,1274908000.0
December 2020,125882000.0,2167256000.0,1300977000.0
March 2021,129470000.0,2150901000.0,1324851000.0
June 2021,133778000.0,2139690000.0,1311356000.0
September 2021,138045000.0,2191801000.0,1370614000.0
December 2021,145300000.0,2354702000.0,1404229000.0
March 2022,190308000.0,2372606000.0,1480983000.0
June 2022,111276000.0,2234929000.0,1375531000.0
