,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,50045250.0,93761000.0,,
June 2008,50045250.0,93761000.0,,
September 2008,50045250.0,93761000.0,,
December 2008,50045250.0,93761000.0,,
March 2009,57305000.0,151536000.0,,
June 2009,54756000.0,104375000.0,,
September 2009,34579000.0,46971000.0,,
December 2009,32284000.0,139591000.0,12160509000.0,1267959000.0
March 2010,51109000.0,112777000.0,,
June 2010,65038000.0,19268000.0,16361954000.0,1084534000.0
September 2010,61526000.0,-15337000.0,16851347000.0,1101230000.0
December 2010,56648000.0,76050000.0,17378730000.0,1291010000.0
March 2011,63499000.0,88640000.0,17510162000.0,1312033000.0
June 2011,78946000.0,66285000.0,19866158000.0,1398971000.0
September 2011,82587000.0,69083000.0,20443318000.0,1433088000.0
December 2011,27968000.0,85992000.0,20896793000.0,1455444000.0
March 2012,148262000.0,166422000.0,32822101000.0,1873770000.0
June 2012,108000000.0,53498000.0,33113222000.0,1683774000.0
September 2012,98000000.0,35000000.0,33597599000.0,1737422000.0
December 2012,225738000.0,49080000.0,48904000000.0,5597000000.0
March 2013,180000000.0,90000000.0,50140000000.0,6627000000.0
June 2013,149000000.0,127000000.0,50143000000.0,6153000000.0
September 2013,158000000.0,151000000.0,50043000000.0,6887000000.0
December 2013,46000000.0,-172000000.0,50330000000.0,6536000000.0
March 2014,148000000.0,168000000.0,57769000000.0,7516000000.0
June 2014,157000000.0,164000000.0,58615000000.0,7652000000.0
September 2014,168000000.0,188000000.0,64681000000.0,8042000000.0
December 2014,138000000.0,113000000.0,64279000000.0,6153000000.0
March 2015,155000000.0,284000000.0,67004000000.0,6789000000.0
June 2015,183000000.0,298000000.0,69145000000.0,7237000000.0
September 2015,155000000.0,293000000.0,70168000000.0,6072000000.0
December 2015,55000000.0,314000000.0,71189000000.0,5410000000.0
March 2016,156000000.0,312000000.0,72765000000.0,5584000000.0
June 2016,150000000.0,241000000.0,74560000000.0,6090000000.0
September 2016,246000000.0,209000000.0,76839000000.0,6467000000.0
December 2016,255000000.0,233000000.0,79011000000.0,6985000000.0
March 2017,197000000.0,239000000.0,80997000000.0,6514000000.0
June 2017,173000000.0,212000000.0,82609000000.0,10326000000.0
September 2017,142000000.0,252000000.0,85380000000.0,10689000000.0
December 2017,95000000.0,251000000.0,86246000000.0,10683000000.0
March 2018,148000000.0,363000000.0,82909000000.0,6593000000.0
June 2018,183000000.0,355000000.0,87417000000.0,7593000000.0
September 2018,184000000.0,371000000.0,88187000000.0,7527000000.0
December 2018,187000000.0,605000000.0,88413000000.0,6445000000.0
March 2019,147000000.0,808000000.0,89773000000.0,7127000000.0
June 2019,179000000.0,878000000.0,90812000000.0,7198000000.0
September 2019,173000000.0,832000000.0,91856000000.0,7066000000.0
December 2019,195000000.0,1000000000.0,98880000000.0,7867000000.0
March 2020,204000000.0,-855000000.0,95541000000.0,5119000000.0
June 2020,175000000.0,353000000.0,95907000000.0,5156000000.0
September 2020,176000000.0,-782000000.0,95195000000.0,6150000000.0
December 2020,156000000.0,636000000.0,95144000000.0,6317000000.0
March 2021,201000000.0,3288000000.0,96218000000.0,7820000000.0
June 2021,184000000.0,626000000.0,96242000000.0,8208000000.0
September 2021,198000000.0,635000000.0,96698000000.0,9049000000.0
December 2021,235000000.0,921000000.0,105963000000.0,10537000000.0
March 2022,230000000.0,1269000000.0,109192000000.0,15699000000.0
June 2022,211000000.0,1326000000.0,108769000000.0,15434000000.0
