,NetIncomeLoss,Assets,AssetsCurrent
March 2009,2015750.0,,
June 2009,2015750.0,,
September 2009,2015750.0,,
December 2009,2015750.0,,
March 2010,6885000.0,,
June 2010,14238000.0,,
September 2010,5068000.0,,
December 2010,-74650000.0,1506735000.0,252538000.0
March 2011,7030000.0,,
June 2011,17358000.0,1562763000.0,342242000.0
September 2011,19088000.0,1691203000.0,343363000.0
December 2011,7773000.0,1730844000.0,376104000.0
March 2012,19604000.0,2070275000.0,442131000.0
June 2012,18584000.0,2000350000.0,341723000.0
September 2012,31194000.0,2107155000.0,427267000.0
December 2012,26937000.0,2109664000.0,404034000.0
March 2013,21527250.0,2275283000.0,482257000.0
June 2013,21527250.0,2333052000.0,486000000.0
September 2013,21527250.0,2679570000.0,524069000.0
December 2013,21527250.0,2862202000.0,535223000.0
March 2014,25461500.0,2857553000.0,454336000.0
June 2014,25461500.0,3043129000.0,519771000.0
September 2014,29113000.0,3112612000.0,469307000.0
December 2014,26166000.0,3210624000.0,355366000.0
March 2015,20215000.0,3272140000.0,307940000.0
June 2015,11665000.0,3404281000.0,359770000.0
September 2015,363214000.0,5449245000.0,345396000.0
December 2015,27434000.0,5459599000.0,306316000.0
March 2016,35303000.0,5569374000.0,326371000.0
June 2016,23727000.0,5665811000.0,372526000.0
September 2016,32101000.0,5655484000.0,311776000.0
December 2016,22118000.0,5702592000.0,359569000.0
March 2017,27090000.0,5686191000.0,352568000.0
June 2017,33733000.0,5640376000.0,327710000.0
September 2017,6312000.0,7137634000.0,590824000.0
December 2017,15512000.0,7137481000.0,636033000.0
March 2018,8034000.0,7109836000.0,580094000.0
June 2018,10997000.0,7057632000.0,575669000.0
September 2018,-323000.0,6935168000.0,761424000.0
December 2018,-24783000.0,6479071000.0,443279000.0
March 2019,15954000.0,6614811000.0,440070000.0
June 2019,40120000.0,6554943000.0,436397000.0
September 2019,17557000.0,6560681000.0,517746000.0
December 2019,22368000.0,6597641000.0,593074000.0
March 2020,24909000.0,6434458000.0,496880000.0
June 2020,-326714000.0,6069437000.0,472790000.0
September 2020,-29717000.0,5953350000.0,516592000.0
December 2020,-85156000.0,5933619000.0,580169000.0
March 2021,-34224000.0,5949613000.0,644143000.0
June 2021,-41682000.0,5963487000.0,619721000.0
September 2021,-20899000.0,5826326000.0,481683000.0
December 2021,-68262000.0,5905801000.0,542484000.0
March 2022,-5250000.0,6019199000.0,669599000.0
June 2022,35347000.0,5971460000.0,605091000.0
