,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2015,,,8724604.0,,
September 2015,196411.5,79167.0,-100205.5,,
December 2015,196411.5,79167.0,-100205.5,,
March 2016,925934.0,79167.0,49756.0,,
June 2016,2052228.0,79167.0,-1703901.0,,
September 2016,1573024.0,673683.5,378099.0,1794834.0,1341448.0
December 2016,2066125.0,673683.5,-138475.0,,
March 2017,3587685.0,673683.5,-2709672.0,,
June 2017,3957378.0,673683.5,-5021942.0,1487148.0,1089552.0
September 2017,4586733.0,957000.0,-3341217.0,9443144.0,9028599.0
December 2017,3598027.0,957000.0,-2718883.0,6652208.0,6204953.0
March 2018,3367311.0,957000.0,-1817319.0,5130085.0,3909769.0
June 2018,9019924.0,957000.0,-8945581.0,5102948.0,3878686.0
September 2018,4675086.0,302250.0,-2000186.0,15801832.0,10447345.0
December 2018,3996000.0,302250.0,-338531.0,14043710.0,7769592.0
March 2019,5838186.0,302250.0,-4996000.0,17625535.0,10411958.0
June 2019,2959728.0,302250.0,-11392283.0,21754906.0,13209636.0
September 2019,5651000.0,,-2556000.0,24631000.0,14031000.0
December 2019,4450000.0,,9607000.0,25167000.0,15740000.0
March 2020,4694000.0,,-73178000.0,18972000.0,6796000.0
June 2020,7740000.0,,-9220000.0,27508000.0,17782000.0
September 2020,6132000.0,1400000.0,-6936000.0,17420000.0,9033000.0
December 2020,6322000.0,1400000.0,-6183000.0,22616000.0,13650000.0
March 2021,7557000.0,1000000.0,-7984000.0,17100000.0,7967000.0
June 2021,7656000.0,,-8773000.0,22139000.0,13376000.0
September 2021,9278000.0,2200000.0,-8713000.0,62942000.0,5680000.0
December 2021,8915000.0,1900000.0,-9497000.0,170375000.0,6326000.0
March 2022,13325000.0,1050000.0,-12827000.0,139997000.0,7777000.0
