,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,111895500.0,37359500.0,,
June 2008,111895500.0,37359500.0,,
September 2008,111895500.0,37359500.0,,
December 2008,111895500.0,37359500.0,,
March 2009,136410000.0,43973000.0,,
June 2009,142321000.0,26196000.0,,
September 2009,138460000.0,73550000.0,,
December 2009,150539000.0,33125000.0,7386017000.0,1491391000.0
March 2010,159909000.0,22661000.0,,
June 2010,158600000.0,79915000.0,7479122000.0,1487525000.0
September 2010,147431000.0,77287000.0,8320613000.0,2245754000.0
December 2010,155720000.0,13552000.0,7918580000.0,1593885000.0
March 2011,169771000.0,56378000.0,8648307000.0,2229510000.0
June 2011,154556000.0,84335000.0,9101027000.0,2568302000.0
September 2011,162459000.0,69326000.0,9279601000.0,2549818000.0
December 2011,157173000.0,91271000.0,9482931000.0,2743593000.0
March 2012,176593000.0,21004000.0,9509207000.0,2767350000.0
June 2012,167494000.0,207000000.0,9729632000.0,2895800000.0
September 2012,163409000.0,192667000.0,10071909000.0,3184822000.0
December 2012,189293000.0,31666000.0,33622000000.0,5541000000.0
March 2013,194611000.0,107000000.0,13662546000.0,6772704000.0
June 2013,1847000000.0,-16000000.0,44734000000.0,7313000000.0
September 2013,1933000000.0,-36000000.0,45767000000.0,7964000000.0
December 2013,3407389000.0,-20000000.0,49953000000.0,12228000000.0
March 2014,2096000000.0,-151000000.0,50169000000.0,12957000000.0
June 2014,2151000000.0,391000000.0,51664000000.0,9896000000.0
September 2014,2283000000.0,-94000000.0,55115000000.0,13295000000.0
December 2014,2333000000.0,101000000.0,56653000000.0,13984000000.0
March 2015,2372000000.0,-63000000.0,56558000000.0,11635000000.0
June 2015,2438000000.0,361000000.0,57188000000.0,11657000000.0
September 2015,2624000000.0,138000000.0,58473000000.0,12656000000.0
December 2015,2755000000.0,297000000.0,62413000000.0,14890000000.0
March 2016,2749000000.0,479000000.0,63063000000.0,13344000000.0
June 2016,2772000000.0,225000000.0,63968000000.0,14280000000.0
September 2016,2898000000.0,366000000.0,64272000000.0,13530000000.0
December 2016,2959000000.0,390000000.0,65891000000.0,14217000000.0
March 2017,2955000000.0,698000000.0,68048000000.0,15899000000.0
June 2017,2915000000.0,581000000.0,67159000000.0,6780000000.0
September 2017,3098000000.0,550000000.0,67923000000.0,7449000000.0
December 2017,3291000000.0,2707000000.0,70563000000.0,8915000000.0
March 2018,3164000000.0,671000000.0,72004000000.0,9609000000.0
June 2018,3185000000.0,782000000.0,69692000000.0,7091000000.0
September 2018,3314000000.0,795000000.0,70182000000.0,7286000000.0
December 2018,3498000000.0,640000000.0,72468000000.0,8281000000.0
March 2019,3442000000.0,908000000.0,83073000000.0,8745000000.0
June 2019,3543000000.0,939000000.0,84788000000.0,8114000000.0
September 2019,3498000000.0,870000000.0,86109000000.0,8458000000.0
December 2019,3656000000.0,751000000.0,86921000000.0,9305000000.0
March 2020,3688000000.0,951000000.0,87226000000.0,9487000000.0
June 2020,5604000000.0,110000000.0,187199000000.0,24321000000.0
September 2020,4876000000.0,1253000000.0,192443000000.0,19465000000.0
December 2020,4758000000.0,750000000.0,200162000000.0,23885000000.0
March 2021,4805000000.0,933000000.0,203332000000.0,18779000000.0
June 2021,4823000000.0,978000000.0,204124000000.0,20570000000.0
September 2021,5212000000.0,691000000.0,202125000000.0,16772000000.0
December 2021,5398000000.0,422000000.0,206563000000.0,20891000000.0
March 2022,5056000000.0,713000000.0,210653000000.0,17455000000.0
June 2022,5856000000.0,-108000000.0,209463000000.0,17476000000.0
