,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2010,59771.0,,-58919.0,,
December 2010,24940.0,,-24927.0,,
March 2011,17711.0,,-17700.0,,
June 2011,20737.0,,-20716.0,,
September 2011,29137.0,,-29122.0,65318.0,65318.0
December 2011,22215.0,,-22205.0,57731.0,57731.0
March 2012,23870.0,,-23865.0,29166.0,29166.0
June 2012,26391.0,,-26391.0,15610.0,15610.0
September 2012,32172.0,,-32172.0,5524.0,5524.0
December 2012,24372.0,,-24470.0,3559.0,3559.0
March 2013,58016.0,,193174.0,1594.0,1594.0
June 2013,102673.0,,15841.0,968.0,968.0
September 2013,177914.0,,-3253.0,11501.0,11501.0
December 2013,18377.0,,-19154.0,28701.0,28701.0
March 2014,218931.0,,-125880.0,25224.0,25224.0
June 2014,592023.0,,-453627.0,1387288.0,1339979.0
September 2014,580437.0,,-473420.0,984814.0,930764.0
December 2014,398921.0,,-352118.0,545873.0,494423.0
March 2015,384674.0,,-217118.0,521210.0,474454.0
June 2015,424971.0,,-117774.0,524375.0,485725.0
September 2015,755367.0,,-480642.0,368628.0,341293.0
December 2015,241766.0,,13987.0,435005.0,406205.0
March 2016,233799.0,1042708.75,-123887.0,258879.0,235601.0
June 2016,186460.0,1042708.75,-88404.0,210439.0,190683.0
September 2016,182134.0,1042708.75,-113393.0,137131.0,120877.0
December 2016,253237.0,1042708.75,3342170.0,19575798.0,18736579.0
March 2017,252906.0,914408.0,-116408.0,629386.0,619097.0
June 2017,2118563.0,773204.0,-7333.0,718959.0,709666.0
September 2017,220316.0,1119577.0,31265.0,796757.0,790906.0
December 2017,8374148.0,2549286.0,792154.0,19247155.0,18034332.0
March 2018,3788000.0,2206735.0,-734967.0,17210034.0,15790897.0
June 2018,3911684.0,2293072.0,-1615297.0,17353364.0,15507289.0
September 2018,3342844.0,1932991.0,277182.0,20096382.0,15187347.0
December 2018,3905252.0,2033330.0,6030636.0,22172851.0,17175755.0
March 2019,3395423.0,2364168.0,-510998.0,20200428.0,15104028.0
June 2019,3006524.0,1975934.0,-142149.0,20651756.0,15537407.0
September 2019,4031330.0,2263964.0,-4064342.0,18156574.0,13997387.0
December 2019,5054151.0,1862011.0,1400994.0,18381491.0,15169346.0
March 2020,3901871.0,2480771.0,-1283999.0,16289832.0,13086913.0
June 2020,2612467.0,1161476.0,-423431.0,16296944.0,11293839.0
September 2020,3588184.0,1379385.0,80484.0,16990375.0,11771832.0
December 2020,3629615.0,1520027.0,194451.0,17419237.0,12620970.0
March 2021,3016857.0,1435310.0,-453323.0,17457449.0,12595008.0
June 2021,3871413.0,2021576.0,-85480.0,18008145.0,12782620.0
September 2021,3069921.0,1559708.0,-697036.0,18015737.0,12858666.0
December 2021,4173022.0,1996703.0,-352052.0,18304492.0,12824577.0
March 2022,3249614.0,1709541.0,-358281.0,17774187.0,12046937.0
June 2022,2996269.0,1422768.0,-93319.0,19052829.0,13021353.0
