,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,952420.0,808396.0,423295.0,,
June 2010,952420.0,970894.0,-751608.0,,
September 2010,952420.0,941122.0,733921.0,,
December 2010,952420.0,,-874529.0,1021114.0,798627.0
March 2011,1059388.25,967167.0,439639.0,,
June 2011,1059388.25,1080835.0,2291214.0,1681678.0,1482779.0
September 2011,1059388.25,1000594.0,-24652.0,2114374.0,1887941.0
December 2011,1059388.25,1188957.0,-89653.0,1521277.0,1325408.0
March 2012,1742988.0,1869000.0,-708191.0,1644988.0,1304004.0
June 2012,1742988.0,1617211.0,-334031.0,2627235.0,1531526.0
September 2012,1267406.0,1267406.0,102808.0,3077953.0,1922970.0
December 2012,1757150.0,1756915.0,-295756.0,2802277.0,1645535.0
March 2013,1503483.0,1503000.0,,2729000.0,1608000.0
June 2013,1529268.0,1529268.0,,2582508.0,1496339.0
September 2013,1693071.0,,,3341206.0,2326150.0
December 2013,1765715.0,,,3569775.0,2537164.0
March 2014,1903402.0,,,3926785.0,2996016.0
June 2014,2115108.0,,,4556889.0,3360366.0
September 2014,2091041.0,,,5129999.0,4034622.0
December 2014,1992862.0,,,5056830.0,3869570.0
March 2015,2242305.0,,,7000064.0,5452128.0
June 2015,2326658.0,,,6706529.0,5227210.0
September 2015,2856659.0,,,7528278.0,4886054.0
December 2015,3060124.0,,,8483549.0,4893776.0
March 2016,2786658.0,,,7874525.0,4273411.0
June 2016,2864958.0,,,8324641.0,4422291.0
September 2016,3051121.0,,,11189013.0,5817184.0
December 2016,2757162.0,,,10659429.0,5272327.0
March 2017,3098857.0,,153854.0,10327858.0,4669640.0
June 2017,3211976.0,,120493.0,10757435.0,5014517.0
September 2017,3238431.0,,317823.0,11614678.0,6022760.0
December 2017,3376918.0,,,10412248.0,5403947.0
March 2018,3852416.0,,58387.0,10918545.0,5883145.0
June 2018,3993570.0,,17218.0,11847314.0,4959003.0
September 2018,4260439.0,,170938.0,11563334.0,4788905.0
December 2018,4401219.0,,15889.0,11744385.0,4885755.0
March 2019,4337063.0,,96036.0,12342402.0,4497044.0
June 2019,4239719.0,,-2890.0,12791546.0,4817959.0
September 2019,4651155.0,,7668841.0,21728544.0,15351258.0
December 2019,3357578.0,,-967761.0,18953272.0,12976864.0
March 2020,4247400.0,,-292115.0,17741507.0,10841623.0
June 2020,3891163.0,,33514.0,16990878.0,10357063.0
September 2020,3961249.0,,55205.0,17170114.0,9995596.0
December 2020,4255784.0,,379043.0,15901408.0,8628550.0
March 2021,4253264.0,,354679.0,19611928.0,12704005.0
June 2021,4066776.0,,130289.0,20186821.0,12555916.0
September 2021,4229606.0,,-240029.0,17245538.0,9801125.0
December 2021,4889398.0,,-379373.0,17998762.0,10710922.0
March 2022,4724583.0,,-40656.0,18658285.0,10357964.0
June 2022,4206514.0,,-87766.0,18311061.0,9950071.0
