,OperatingExpenses,Assets
March 2009,22536250.0,
June 2009,22536250.0,
September 2009,22536250.0,
December 2009,22536250.0,
March 2010,23400000.0,
June 2010,24348000.0,
September 2010,23389000.0,
December 2010,20522000.0,81103000.0
March 2011,27634000.0,
June 2011,26447000.0,78400000.0
September 2011,26043000.0,66379000.0
December 2011,13328000.0,38826000.0
March 2012,23466000.0,41940000.0
June 2012,15798000.0,28169000.0
