,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,25570000.0,8826000.0,-6898500.0,,
June 2019,25570000.0,8826000.0,-6898500.0,,
September 2019,25570000.0,8826000.0,-6898500.0,,
December 2019,25570000.0,8826000.0,-6898500.0,,
March 2020,39691500.0,14565750.0,-10134000.0,,
June 2020,39691500.0,14565750.0,-10134000.0,,
September 2020,39691500.0,14565750.0,-10134000.0,,
December 2020,39691500.0,14565750.0,-10134000.0,,
March 2021,51530000.0,17425000.0,-15008000.0,,
June 2021,53112000.0,18609000.0,-13683000.0,,
September 2021,64583500.0,21664500.0,-10377500.0,,
December 2021,64583500.0,21664500.0,-10377500.0,,
March 2022,81140000.0,29115000.0,-30688000.0,,
June 2022,83412000.0,29701000.0,-27245000.0,,
