,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2009,-1347427.6666666667,,462759.3333333333,,
December 2009,-1347427.6666666667,,462759.3333333333,,
March 2010,-1347427.6666666667,,462759.3333333333,,
June 2010,270921.0,13886.0,-86281.0,,
September 2010,270921.0,13886.0,-7910.0,,
December 2010,270921.0,13886.0,-14568.0,,
March 2011,639083.5,262784.75,-659118.5,,
June 2011,639083.5,262784.75,-659118.5,10695.0,
September 2011,3858.0,262784.75,-3858.0,6837.0,
December 2011,10916.0,262784.75,-10916.0,805.0,
March 2012,422165.0,254374.0,-411535.0,,
June 2012,1127952.0,733160.0,-1137726.0,1794.0,
September 2012,448220.0,229488.0,-427825.0,,
December 2012,3250.0,333468.0,-3250.0,3979.0,
March 2013,1552324.0,631947.0,-7405319.0,7693259.0,
June 2013,2238792.0,584412.0,-6813626.0,6521148.0,
September 2013,1301603.0,560235.0,6794232.0,5393036.0,
December 2013,-1202242.0,-566060.0,865976.0,4318748.0,
March 2014,1585792.0,-618869.0,-3198607.0,3754153.0,
June 2014,-6938779.0,-1494523.0,-1332253.0,5003910.0,5003910.0
September 2014,-1116627.0,-671627.0,1322361.0,4497332.0,
December 2014,-1268398.0,-612169.0,1076759.0,4128378.0,
March 2015,1142592.0,-641839.0,437583.0,,3413281.0
June 2015,-3482220.0,-630119.0,-7184470.0,2575421.0,2575421.0
September 2015,-1077870.0,603845.0,-1621388.0,,3031461.0
December 2015,1679859.0,789187.0,-2646690.0,2184593.0,2140860.0
March 2016,1420549.0,790323.0,-1140401.0,1155311.0,1115436.0
June 2016,4191480.0,1177523.0,-3456385.0,6355799.0,6319782.0
September 2016,2049368.0,732729.0,-2290339.0,5046887.0,5014728.0
December 2016,1692196.0,1120910.0,-1321973.0,3594456.0,3566155.0
March 2017,-1784232.0,-1086107.0,1868460.0,2340891.0,2316448.0
June 2017,6363497.0,4236108.0,9825616.0,7911021.0,7870731.0
September 2017,2679264.0,1934643.0,-2666406.0,14448163.0,14413478.0
December 2017,3153824.0,2141945.0,-3161598.0,12216116.0,12187036.0
March 2018,2934647.0,1779609.0,-2933057.0,9676838.0,9641768.0
June 2018,-19942398.0,-12989149.0,19899373.0,7074855.0,7046444.0
September 2018,2005590.0,1019120.0,-1991804.0,4749873.0,4728121.0
December 2018,1822133.0,947249.0,-1809697.0,4037552.0,4019887.0
March 2019,1671374.0,735844.0,-1663985.0,2457126.0,2442263.0
June 2019,-13897593.0,-6364269.0,13513707.0,4037255.0,4025193.0
September 2019,1635103.0,721475.0,-1606000.0,8363757.0,8354496.0
December 2019,1766000.0,712000.0,-1740051.0,6508067.0,6501607.0
March 2020,1976362.0,898720.0,-1957000.0,5102241.0,5098582.0
June 2020,3820776.0,1297805.0,-3822949.0,2938137.0,2851000.0
September 2020,19485000.0,1357000.0,-19518000.0,23131000.0,22955000.0
December 2020,5378000.0,2584000.0,-5413000.0,20489000.0,17717000.0
March 2021,6605000.0,3843000.0,-6635000.0,18853000.0,16588000.0
June 2021,-69634000.0,4031000.0,-6732000.0,13543000.0,11793000.0
September 2021,5971000.0,3793000.0,-5966000.0,22343000.0,20108000.0
December 2021,5895000.0,3902000.0,-5893000.0,17718000.0,14998000.0
March 2022,5358000.0,3474000.0,-5356000.0,12798000.0,10093000.0
June 2022,5458000.0,4004000.0,-5446000.0,15948000.0,13258000.0
