,OperatingExpenses,NetIncomeLoss,Assets
March 2010,,,
June 2010,,,
September 2010,,,
December 2010,,,
March 2011,166023.0,,
June 2011,,,
September 2011,,,
December 2011,,,2716006.0
March 2012,155060.0,168440.0,2741263.0
June 2012,323694.0,215350.0,
September 2012,323694.0,215350.0,
December 2012,323694.0,215350.0,2805371.0
March 2013,309993.75,170604.25,
June 2013,309993.75,170604.25,
September 2013,309993.75,170604.25,
December 2013,309993.75,170604.25,2764199.0
March 2014,,,
June 2014,,,
September 2014,,,
December 2014,,,
