,NetIncomeLoss,Assets,AssetsCurrent
March 2012,1979750.0,,
June 2012,1979750.0,,
September 2012,1979750.0,,
December 2012,1979750.0,,
March 2013,1256000.0,,
June 2013,1823000.0,,
September 2013,2054000.0,,
December 2013,1614000.0,762812000.0,122159000.0
March 2014,4353000.0,795747000.0,158737000.0
June 2014,2692000.0,885898000.0,251152000.0
September 2014,6453000.0,958117000.0,327406000.0
December 2014,10765000.0,978877000.0,352204000.0
March 2015,10570000.0,1048034000.0,351545000.0
June 2015,9352000.0,1048773000.0,357813000.0
September 2015,6867000.0,1032485000.0,344413000.0
December 2015,11288000.0,1060248000.0,356274000.0
March 2016,9933000.0,1084034000.0,379433000.0
June 2016,12805000.0,1131859000.0,333496000.0
September 2016,13182000.0,1172285000.0,368574000.0
December 2016,13637000.0,1197507000.0,396337000.0
March 2017,17715000.0,1238624000.0,432917000.0
June 2017,14754000.0,1247558000.0,442113000.0
September 2017,12988000.0,1296244000.0,414783000.0
December 2017,53526000.0,1543769000.0,360483000.0
March 2018,30766000.0,1578255000.0,398286000.0
June 2018,30120000.0,1774752000.0,592021000.0
September 2018,22745000.0,1986009000.0,462692000.0
December 2018,-5150000.0,2065708000.0,363775000.0
March 2019,6890000.0,2154064000.0,376246000.0
June 2019,1252000.0,2343249000.0,534110000.0
September 2019,1010000.0,2378754000.0,570382000.0
December 2019,-27718000.0,2374978000.0,566317000.0
March 2020,-33427000.0,2589777000.0,771050000.0
June 2020,-45411000.0,2480156000.0,647213000.0
September 2020,-9238000.0,2412320000.0,583015000.0
December 2020,-67785000.0,2388919000.0,572397000.0
March 2021,-75461000.0,2362471000.0,552025000.0
