,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,303943500.0,-1568000.0,,
June 2011,303943500.0,-1568000.0,,
September 2011,303943500.0,-1568000.0,,
December 2011,303943500.0,-1568000.0,,
March 2012,305116000.0,-3940000.0,,
June 2012,305116000.0,-31257000.0,,
September 2012,334975000.0,-7447000.0,,
December 2012,367475000.0,67945000.0,,
March 2013,327704000.0,-5563000.0,,
June 2013,326757000.0,-25014000.0,,
September 2013,363149000.0,-16857000.0,,
December 2013,374178000.0,63584000.0,,
March 2014,347021000.0,11774000.0,,
June 2014,350026000.0,-6470000.0,,
September 2014,396713000.0,-34214000.0,,
December 2014,427169000.0,94865000.0,,
March 2015,377679000.0,25695000.0,,
June 2015,381606000.0,10900000.0,,
September 2015,416205000.0,15116000.0,,
December 2015,422228000.0,98771000.0,,
March 2016,403385000.0,37514000.0,,
June 2016,407102000.0,20394000.0,,
September 2016,451072000.0,32404000.0,,
December 2016,461692000.0,125561000.0,,
March 2017,420856000.0,52368000.0,,
June 2017,437196000.0,46902000.0,,
September 2017,480194000.0,44879000.0,,
December 2017,525255000.0,240703000.0,,
March 2018,468348000.0,82588000.0,,
June 2018,479077000.0,70957000.0,,
September 2018,538120000.0,76849000.0,,
December 2018,533192000.0,184351000.0,,
March 2019,517378000.0,77765000.0,,
June 2019,531843000.0,84567000.0,,
September 2019,583641000.0,96459000.0,,
December 2019,595316000.0,206325000.0,,
March 2020,485088000.0,-333728000.0,,
June 2020,491598000.0,-46781000.0,,
September 2020,645278000.0,8016000.0,,
December 2020,704964000.0,155994000.0,,
March 2021,664828000.0,171030000.0,,
June 2021,702291000.0,102554000.0,,
September 2021,759785000.0,13619000.0,,
December 2021,741623000.0,121636000.0,,
March 2022,680327000.0,16174000.0,,
June 2022,685504000.0,11966000.0,,
