,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2003,149076.92307692306,-143923.07692307694,,,
December 2003,149076.92307692306,-143923.07692307694,,,
March 2004,149076.92307692306,-143923.07692307694,,,
June 2004,149076.92307692306,-143923.07692307694,,,
September 2004,149076.92307692306,-143923.07692307694,,,
December 2004,149076.92307692306,-143923.07692307694,,,
March 2005,149076.92307692306,-143923.07692307694,,,
June 2005,149076.92307692306,-143923.07692307694,,,
September 2005,149076.92307692306,-143923.07692307694,,,
December 2005,149076.92307692306,-143923.07692307694,,,
March 2006,149076.92307692306,-143923.07692307694,,,
June 2006,149076.92307692306,-143923.07692307694,,,
September 2006,149076.92307692306,-143923.07692307694,,,
December 2006,149076.92307692306,-143923.07692307694,,,
March 2007,149076.92307692306,-143923.07692307694,,,
June 2007,149076.92307692306,-143923.07692307694,,,
September 2007,149076.92307692306,-143923.07692307694,,,
December 2007,149076.92307692306,-143923.07692307694,,,
March 2008,149076.92307692306,-143923.07692307694,,,
June 2008,149076.92307692306,-143923.07692307694,,,
September 2008,149076.92307692306,-143923.07692307694,,,
December 2008,149076.92307692306,-143923.07692307694,,,
March 2009,149076.92307692306,-143923.07692307694,,,
June 2009,149076.92307692306,-143923.07692307694,,,
September 2009,149076.92307692306,-143923.07692307694,,,
December 2009,149076.92307692306,-143923.07692307694,,,
March 2010,2176000.0,2052000.0,,,
June 2010,79000.0,-173000.0,,,
September 2010,298000.0,-280000.0,,,
December 2010,307000.0,-307000.0,3092000.0,42000.0,3050000.0
March 2011,95000.0,-102000.0,,,
June 2011,72000.0,-71000.0,3276000.0,1748000.0,1528000.0
September 2011,76000.0,-116000.0,,,
December 2011,37000.0,-39000.0,1561000.0,33000.0,1528000.0
March 2012,74000.0,-79000.0,1552000.0,24000.0,1528000.0
