,NetIncomeLoss,Assets,AssetsCurrent
March 2016,-17727750.0,,
June 2016,-17727750.0,,
September 2016,-17727750.0,,
December 2016,-17727750.0,,
March 2017,-20714000.0,,
June 2017,-12105000.0,578859000.0,
September 2017,-5052000.0,,
December 2017,-29811000.0,578859000.0,147237000.0
March 2018,1675000.0,637736000.0,217587000.0
June 2018,9019000.0,656386000.0,252985000.0
September 2018,13658000.0,706451000.0,296212000.0
December 2018,-77335000.0,1141172000.0,333176000.0
March 2019,17310000.0,1128621000.0,316157000.0
June 2019,6087000.0,1097701000.0,290753000.0
September 2019,-20627000.0,1081583000.0,292536000.0
December 2019,-220521000.0,850895000.0,268917000.0
March 2020,-300900000.0,535008000.0,261661000.0
June 2020,-24171000.0,468859000.0,207308000.0
September 2020,-18502000.0,438459000.0,188598000.0
December 2020,-35375000.0,442600000.0,166163000.0
March 2021,-8246000.0,419049000.0,154137000.0
June 2021,-24530000.0,394639000.0,143303000.0
September 2021,-16051000.0,385883000.0,143856000.0
December 2021,-15748000.0,381613000.0,139302000.0
March 2022,-6899000.0,390869000.0,158979000.0
June 2022,-978000.0,395745000.0,172691000.0
