,NetIncomeLoss,Assets,AssetsCurrent
June 2008,-2954.125,,
September 2008,-2954.125,,
December 2008,-2954.125,,
March 2009,-2954.125,,
June 2009,-2954.125,,
September 2009,-2954.125,,
December 2009,-2954.125,,
March 2010,-2954.125,,
June 2010,-60.0,,
September 2010,-4288.0,,
December 2010,-2083.0,,
March 2011,612.0,,
June 2011,-60.0,1478.0,1478.0
September 2011,-2640.0,3728.0,3728.0
December 2011,1388.0,1093.0,1093.0
March 2012,-9217.0,1093.0,1093.0
June 2012,-6397.0,593.0,593.0
September 2012,-1284.0,3093.0,3093.0
