,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2010,618744.0,6057.0,543645.0,-303013.0,,
December 2010,609202.0,12584.0,433091.0,-195765.0,,
March 2011,480085.0,2024.0,379896.0,-150426.0,,
June 2011,,,,,2885724.0,1499993.0
September 2011,656563.0,2756.0,584187.0,-194100.0,,
December 2011,612352.0,4861.0,535155.0,-230348.0,2576180.0,1273493.0
March 2012,562638.0,2116.0,493700.0,-218128.0,2496130.0,1175954.0
June 2012,851650.0,299.0,739011.0,-532443.0,2399500.0,1150065.0
September 2012,644277.0,300.0,581837.0,-277888.0,2887215.0,1569745.0
December 2012,553207.0,53934.0,483148.0,-344644.0,2427274.0,1142349.0
March 2013,608830.0,895.0,538650.0,-240229.0,2523169.0,1287376.0
June 2013,487090.0,-53734.0,437923.0,-271864.0,2326491.0,1135529.0
September 2013,382496.0,35913.0,,-174566.0,2179732.0,1024920.0
December 2013,350310.0,40455.0,,-193282.0,2501122.0,1391977.0
March 2014,406773.0,49471.0,,-270302.0,2161785.0,1110060.0
June 2014,518700.0,41051.0,,-631513.0,2695401.0,1940456.0
September 2014,389239.0,39844.0,,-158964.0,2556247.0,1833087.0
December 2014,442751.0,57646.0,,-128465.0,2375472.0,1679433.0
March 2015,388655.0,58146.0,,-49402.0,2201699.0,1547898.0
June 2015,356850.0,45117.0,,37470.0,2174802.0,1465072.0
September 2015,376109.0,53605.0,,-129478.0,2046463.0,1360397.0
December 2015,394357.0,55962.0,,-177039.0,1876217.0,1211319.0
March 2016,282748.0,56839.0,,34656.0,1911964.0,1290773.0
June 2016,297570.0,55688.0,,28809.0,1878231.0,1279358.0
September 2016,312395.0,52859.0,,-34826.0,1952265.0,1273509.0
December 2016,262623.0,56185.0,,2816.0,1881284.0,1234643.0
March 2017,289943.0,54130.0,,148464.0,2093670.0,1447140.0
June 2017,271666.0,63918.0,,-83133.0,1981303.0,1312819.0
September 2017,318827.0,58141.0,,-63655.0,2009995.0,1382360.0
December 2017,275913.0,53002.0,,-2569.0,1904924.0,1317950.0
March 2018,251224.0,39127.0,,28685.0,1897456.0,1312425.0
June 2018,272659.0,33296.0,,-897.0,1787446.0,1225505.0
September 2018,263545.0,23073.0,,4317.0,1886928.0,1316860.0
December 2018,241937.0,24717.0,,-94744.0,1795333.0,1182276.0
March 2019,235465.0,23297.0,,69879.0,2181200.0,1359555.0
June 2019,295154.0,20593.0,,61560.0,2739919.0,1365719.0
September 2019,262917.0,26016.0,,28903.0,2700547.0,1370714.0
December 2019,260142.0,35897.0,,38395.0,2612674.0,1281723.0
March 2020,252563.0,26614.0,,100296.0,2734362.0,1518398.0
June 2020,279379.0,28998.0,,-125061.0,2762561.0,1539757.0
September 2020,290757.0,20471.0,,53783.0,2738082.0,1550857.0
December 2020,267623.0,30507.0,,176852.0,2614368.0,1543929.0
March 2021,276849.0,26192.0,,80651.0,2816533.0,1818643.0
June 2021,352415.0,25095.0,,-52950.0,2902724.0,1998323.0
September 2021,322788.0,21567.0,,65100.0,2919986.0,1890760.0
December 2021,311839.0,24399.0,,19027.0,2883382.0,1889724.0
March 2022,310213.0,23366.0,,278492.0,3082803.0,2141470.0
June 2022,402307.0,32485.0,,69268.0,3318755.0,2427856.0
