,OperatingExpenses,NetIncomeLoss,Assets
March 2010,86000.0,-93500.0,
June 2010,86000.0,-93500.0,
September 2010,86000.0,-93500.0,
December 2010,86000.0,-93500.0,135000.0
March 2011,73000.0,-71000.0,
June 2011,81000.0,308000.0,
September 2011,71000.0,-71000.0,
December 2011,72000.0,-72000.0,110000.0
March 2012,40000.0,-40000.0,69000.0
June 2012,49000.0,-49000.0,53000.0
September 2012,46000.0,4000.0,88000.0
December 2012,54000.0,-54000.0,64000.0
March 2013,37000.0,-38000.0,51000.0
June 2013,106000.0,-109000.0,29000.0
September 2013,123000.0,160000.0,50000.0
