,OperatingExpenses,NetIncomeLoss,Assets
March 2016,1688910.5,3354544.25,
June 2016,1688910.5,3354544.25,
September 2016,1688910.5,3354544.25,
December 2016,1688910.5,3354544.25,177881481.0
March 2017,2017495.0,4521883.0,
June 2017,2048811.0,-8227773.0,
September 2017,2073273.0,5539243.0,
December 2017,2176512.0,3638192.0,183253198.0
March 2018,1917340.0,-11066475.0,172105188.0
June 2018,1862964.0,3177630.0,162304539.0
September 2018,1772977.0,3508917.0,157074738.0
December 2018,1809091.0,7349497.0,162659289.0
March 2019,1860023.0,3075278.0,166149334.0
June 2019,1926219.0,,166886280.0
September 2019,2043057.0,,182174279.0
December 2019,2196043.0,,194790171.0
March 2020,2054116.0,,167714475.0
June 2020,1865175.0,,162545436.0
September 2020,1731540.0,,153143935.0
December 2020,1614195.0,,141284920.0
March 2021,1600464.0,,139361557.0
June 2021,1554049.0,,136289025.0
September 2021,1454068.0,,126693773.0
December 2021,1476214.0,,129525193.0
March 2022,1392317.0,,130994896.0
June 2022,1488459.0,,143000879.0
