,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2016,758.0,,-758.0,6067.0,,
September 2016,3691.0,,-1391.0,,,
December 2016,1420.0,,380.0,7056.0,,
March 2017,2401.0,,4599.0,22182.0,,
June 2017,3609.0,,2241.0,43024.0,,
September 2017,3776.0,,3929.0,50748.0,,
December 2017,6203.0,,-6203.0,44545.0,,
March 2018,3307.0,421832.0,-3307.0,41238.0,,
June 2018,3361600.0,421832.0,-3631578.0,17244.0,9830.0,17244.0
September 2018,4660.0,421832.0,-4661.0,6494.0,6089.0,12583.0
December 2018,3105.0,,-3105.0,9684.0,2512783.0,719277.0
March 2019,3653.0,416493.3333333333,-3653.0,5825.0,,
June 2019,1512852.0,416493.3333333333,-1475729.0,,3734.0,14142.0
September 2019,1512852.0,416493.3333333333,-1475729.0,1748787.0,1094987.0,653800.0
December 2019,1081629.0,399543.0,-881317.0,3772966.0,2157738.0,1615228.0
March 2020,26840.0,,-26840.0,,,
June 2020,26840.0,,-26840.0,,,
September 2020,16315.0,,-16315.0,,,
December 2020,9000.0,,-1548946.0,,,
March 2021,2000.0,,-2000.0,,,
June 2021,4000.0,,-4000.0,,,
September 2021,276189.0,,-276189.0,,,
December 2021,622.0,,-622.0,,,
March 2022,29959.0,,-29959.0,9750.0,9750.0,
June 2022,9466.0,,-9466.0,9300.0,9300.0,
