,OperatingExpenses,NetIncomeLoss,Assets
March 2017,5207.5,251041.0,
June 2017,5207.5,251041.0,
September 2017,10681.0,-651041.0,4860899.0
December 2017,7519.0,-728912.0,5611941.0
March 2018,23705.0,646901.0,6719838.0
June 2018,24604.0,1843729.0,8527064.0
September 2018,32064.0,1400132.0,12936476.0
December 2018,55551.0,-13731370.0,19058405.0
March 2019,95766.0,14145300.0,23779789.0
June 2019,85577.0,-652635.0,26179064.0
September 2019,94346.0,-3825982.0,23010881.0
December 2019,77608.0,4432622.0,6769.0
