,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2018,28737750.0,10646250.0,-12732000.0,,
June 2018,28737750.0,10646250.0,-12732000.0,,
September 2018,28737750.0,10646250.0,-12732000.0,,
December 2018,28737750.0,10646250.0,-12732000.0,,
March 2019,41775000.0,14938000.0,-15270500.0,,
June 2019,41775000.0,14938000.0,-15270500.0,,
September 2019,95836000.0,39712000.0,-62803000.0,,
December 2019,62970000.0,20087000.0,-25245000.0,,
March 2020,70585000.0,22383000.0,-35845000.0,,
June 2020,78587000.0,25959000.0,-41066000.0,,
September 2020,113518000.0,32996000.0,-73289000.0,,
December 2020,111140000.0,39801000.0,-61510000.0,,
March 2021,118741000.0,39967000.0,-60658000.0,,
June 2021,139660000.0,48454000.0,-68355000.0,,
September 2021,158844000.0,53788000.0,-69280000.0,,
December 2021,187479000.0,60915000.0,-90049000.0,,
March 2022,204440000.0,65205000.0,-98868000.0,,
June 2022,232412000.0,75233000.0,-112969000.0,,
