,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2016,3339750.0,2525250.0,-3366000.0,,
June 2016,3339750.0,2525250.0,-3366000.0,,
September 2016,3339750.0,2525250.0,-3366000.0,,
December 2016,3339750.0,2525250.0,-3366000.0,,
March 2017,5542000.0,4534000.0,-5837000.0,,
June 2017,6413000.0,5290000.0,-6280000.0,,
September 2017,8455000.0,7434000.0,-8171000.0,,
December 2017,9553000.0,8241000.0,-9118000.0,46757000.0,44173000.0
March 2018,12394000.0,10879000.0,-12146000.0,,
June 2018,15611000.0,13725000.0,-15747000.0,145470000.0,141713000.0
September 2018,25240000.0,22583000.0,-24905000.0,116865000.0,112817000.0
December 2018,24183000.0,21460000.0,-24258000.0,97871000.0,92971000.0
March 2019,20503000.0,17387000.0,-20580000.0,89134000.0,76818000.0
June 2019,27378000.0,24439000.0,-27638000.0,71293000.0,59224000.0
September 2019,30999000.0,28066000.0,-31271000.0,50942000.0,36869000.0
December 2019,23178000.0,20882000.0,-23641000.0,25751000.0,11718000.0
March 2020,12894000.0,9743000.0,-16100000.0,42312000.0,28619000.0
June 2020,8253000.0,5043000.0,-12521000.0,31687000.0,18076000.0
September 2020,6335000.0,3937000.0,-12199000.0,26270000.0,12059000.0
December 2020,4644000.0,2351000.0,-11186000.0,32792000.0,21472000.0
March 2021,5847000.0,2451000.0,-98921000.0,115165000.0,104233000.0
June 2021,6987000.0,2714000.0,7798000.0,106045000.0,96398000.0
September 2021,4874000.0,1845000.0,3741000.0,98422000.0,90213000.0
December 2021,6829000.0,3702000.0,-4182000.0,91509000.0,83266000.0
March 2022,7373000.0,3440000.0,-3500000.0,84063000.0,76381000.0
June 2022,8050000.0,3984000.0,-6735000.0,76687000.0,70926000.0
