,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,11360000.0,99121000.0,12585457000.0,3118698000.0
June 2013,11360000.0,-4361000.0,12266903000.0,2892832000.0
September 2013,11360000.0,-105381000.0,12202116000.0,2956455000.0
December 2013,11360000.0,150603000.0,12159811000.0,2753830000.0
March 2014,12424500.0,49919000.0,12187073000.0,2691268000.0
June 2014,12424500.0,64444000.0,12435999000.0,2810638000.0
September 2014,12424500.0,106048000.0,12619340000.0,2792471000.0
December 2014,12424500.0,-891070000.0,11879942000.0,2741874000.0
March 2015,11703000.0,123634000.0,10604598000.0,2170332000.0
June 2015,10480000.0,-36821000.0,10517283000.0,1969155000.0
September 2015,9716000.0,-295834000.0,9929181000.0,1719075000.0
December 2015,9354000.0,-163654000.0,9537840000.0,1475897000.0
March 2016,8162000.0,-398294000.0,8950331000.0,1259387000.0
June 2016,8180000.0,-184650000.0,8656305000.0,1191243000.0
September 2016,8476000.0,-111211000.0,8424504000.0,1072080000.0
December 2016,8764000.0,-335587000.0,8187015000.0,1155839000.0
March 2017,11757000.0,-148984000.0,8095312000.0,1122656000.0
June 2017,11343000.0,-132951000.0,8092458000.0,1174168000.0
September 2017,12960000.0,-148532000.0,8088585000.0,1174921000.0
December 2017,15009000.0,-116344000.0,8401984000.0,1447336000.0
March 2018,15806000.0,-144201000.0,8299830000.0,1494373000.0
June 2018,12439000.0,-198752000.0,8300288000.0,1782471000.0
September 2018,14458000.0,-114577000.0,7960547000.0,1539040000.0
December 2018,13444000.0,-183418000.0,7853944000.0,1593563000.0
March 2019,13520000.0,-117709000.0,7773684000.0,1555903000.0
June 2019,11920000.0,-203564000.0,7514503000.0,1466679000.0
September 2019,12004000.0,-118928000.0,7273497000.0,1380348000.0
December 2019,12915000.0,-262684000.0,6760658000.0,1248666000.0
March 2020,11409000.0,-391827000.0,6308548000.0,1270836000.0
June 2020,7305000.0,-148112000.0,5982415000.0,1152922000.0
September 2020,7565000.0,-157465000.0,5817308000.0,1163012000.0
December 2020,7285000.0,-108237000.0,5503428000.0,1131465000.0
March 2021,7467000.0,-137086000.0,5254906000.0,1036031000.0
June 2021,7965000.0,-196009000.0,5042318000.0,1087139000.0
September 2021,9498000.0,-122500000.0,5174826000.0,1322627000.0
December 2021,10223000.0,-113677000.0,5525364000.0,1517809000.0
March 2022,11678000.0,-184496000.0,4857166000.0,944068000.0
June 2022,10941000.0,-82917000.0,4800983000.0,923380000.0
