,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,0.0,0.0,0.0,,
June 2019,0.0,71.0,0.0,,
September 2019,0.0,0.0,0.0,,
December 2019,0.0,0.0,379.0,45896.0,45896.0
March 2020,5202.0,5202.0,29914.0,130139.0,130139.0
June 2020,5313.0,5313.0,15106.0,368883.0,47385.0
September 2020,22271.0,22271.0,-43992.0,1011850.0,28453.0
December 2020,126677.0,24287.0,-84008.0,764767.0,92912.0
March 2021,62193.0,,443555.0,1167378.0,476397.0
June 2021,1125.0,,-23081.0,2608106.0,2289811.0
September 2021,102973.0,,526202.0,3276411.0,240820.0
December 2021,-111471.0,,-1023453.0,647575.0,130685.0
March 2022,23959.0,,-23959.0,605931.0,10962.0
June 2022,12211.0,,-12211.0,585165.0,100165.0
