,OperatingExpenses,NetIncomeLoss,Assets
March 2018,16894000.0,-3266000.0,
June 2018,18132000.0,-3133000.0,
September 2018,18232000.0,-2865000.0,
December 2018,15095000.0,-4583000.0,654970000.0
March 2019,18907000.0,-6235000.0,
June 2019,18357000.0,-2598000.0,673521000.0
September 2019,23554000.0,-8538000.0,806697000.0
December 2019,16135000.0,-1953000.0,721782000.0
March 2020,23529000.0,-8578000.0,712760000.0
June 2020,18657000.0,-6772000.0,744754000.0
September 2020,18466000.0,-3256000.0,752202000.0
December 2020,,-6422000.0,768764000.0
March 2021,23330000.0,-6066000.0,759339000.0
June 2021,22748000.0,-1163000.0,774947000.0
September 2021,24537000.0,-5587000.0,787216000.0
December 2021,,-3841000.0,788007000.0
March 2022,25154000.0,-5662000.0,780903000.0
June 2022,24572000.0,-2349000.0,764214000.0
