,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,,,,,,
June 2009,,,,,,
September 2009,,,,,,
December 2009,,,,,,
March 2010,,53257000.0,,,,
June 2010,,54704000.0,,,,
September 2010,,58532000.0,,,,
December 2010,,62315000.0,,1351760000.0,182576000.0,339762000.0
March 2011,,58893000.0,,,,
June 2011,,57697000.0,,1384834000.0,203514000.0,337720000.0
September 2011,,54453000.0,,1451372000.0,227387000.0,353123000.0
December 2011,,64478000.0,,1446320000.0,200025000.0,354256000.0
March 2012,,62982000.0,,1452784000.0,213949000.0,351267000.0
June 2012,,60048000.0,,1469857000.0,225003000.0,350327000.0
September 2012,,58228000.0,,1499845000.0,245030000.0,344417000.0
December 2012,,61990000.0,,1506522000.0,206826000.0,367031000.0
March 2013,,64547000.0,,1520306000.0,229349000.0,361560000.0
June 2013,,63871000.0,,1549987000.0,244916000.0,358242000.0
September 2013,,69547000.0,,1993447000.0,321770000.0,626944000.0
December 2013,,73100000.0,,1972054000.0,329052000.0,625701000.0
March 2014,,71892000.0,,2009800000.0,324592000.0,636919000.0
June 2014,,69817000.0,,2061144000.0,348683000.0,637850000.0
September 2014,,72783000.0,,2038689000.0,309565000.0,638477000.0
December 2014,,79155000.0,,1992761000.0,308785000.0,637231000.0
March 2015,,83928000.0,,2046181000.0,331323000.0,631467000.0
June 2015,,83047000.0,,2033867000.0,323955000.0,624818000.0
September 2015,,82655000.0,,2031578000.0,319387000.0,626893000.0
December 2015,,88749000.0,,1966940000.0,258595000.0,629332000.0
March 2016,14426750.0,87646000.0,205170750.0,1960918000.0,262024000.0,
June 2016,14426750.0,88022000.0,205170750.0,1967224000.0,258887000.0,
September 2016,14426750.0,88974000.0,205170750.0,2031952000.0,312872000.0,
December 2016,14426750.0,-221601000.0,205170750.0,2065939000.0,229897000.0,
March 2017,15320000.0,11808000.0,450654000.0,2083631000.0,254297000.0,
June 2017,17794000.0,96229000.0,31602000.0,2084585000.0,261577000.0,
September 2017,15962000.0,90691000.0,287362000.0,2063290000.0,231324000.0,
December 2017,30338000.0,-134107000.0,-45032000.0,2093500000.0,581278000.0,
March 2018,68573000.0,32733000.0,-170692000.0,9584751000.0,705120000.0,
June 2018,234083000.0,100401000.0,-303326000.0,9344097000.0,1059390000.0,
September 2018,230015000.0,102483000.0,317383000.0,9880457000.0,1002620000.0,
December 2018,457083000.0,112059000.0,-716668000.0,8660822000.0,750738000.0,
March 2019,250380000.0,116309000.0,678543000.0,9818260000.0,669375000.0,
June 2019,233819000.0,95278000.0,459044000.0,10568709000.0,640167000.0,
September 2019,231218000.0,93597000.0,89322000.0,10645303000.0,651944000.0,
December 2019,396837000.0,94102000.0,711789000.0,11933445000.0,727823000.0,
March 2020,225216000.0,92545000.0,-631877000.0,10993527000.0,710645000.0,
June 2020,222160000.0,90162000.0,610654000.0,11933130000.0,681710000.0,
September 2020,236820000.0,106571000.0,824412000.0,13359842000.0,897884000.0,
