,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2014,1250000.0,-1750000.0,,
June 2014,1250000.0,-1750000.0,,
September 2014,1250000.0,-1750000.0,,
December 2014,1250000.0,-1750000.0,,
March 2015,1250000.0,64000000.0,,
June 2015,1250000.0,187000000.0,,
September 2015,1250000.0,-14500000.0,,
December 2015,1250000.0,-14500000.0,3201000000.0,799000000.0
March 2016,1250000.0,77000000.0,,
June 2016,1250000.0,192000000.0,,
September 2016,1250000.0,44000000.0,3463000000.0,1158000000.0
December 2016,1250000.0,44000000.0,3727000000.0,1426000000.0
March 2017,1250000.0,204000000.0,3977000000.0,1722000000.0
June 2017,1250000.0,125000000.0,4021000000.0,1692000000.0
September 2017,1250000.0,176000000.0,4460000000.0,2054000000.0
December 2017,1250000.0,-283000000.0,4263000000.0,1802000000.0
March 2018,1000000.0,288000000.0,4894000000.0,2121000000.0
June 2018,1000000.0,143000000.0,4730000000.0,2093000000.0
September 2018,1000000.0,203000000.0,4691000000.0,2046000000.0
December 2018,1000000.0,74000000.0,4610000000.0,1952000000.0
March 2019,1000000.0,222000000.0,6762000000.0,2067000000.0
June 2019,1000000.0,178000000.0,6725000000.0,2137000000.0
September 2019,1000000.0,223000000.0,6710000000.0,2256000000.0
December 2019,1000000.0,90000000.0,6950000000.0,2259000000.0
March 2020,750000.0,62000000.0,6577000000.0,2045000000.0
June 2020,750000.0,132000000.0,6963000000.0,2303000000.0
September 2020,750000.0,439000000.0,10386000000.0,4800000000.0
December 2020,750000.0,151000000.0,10875000000.0,4936000000.0
March 2021,1500000.0,230000000.0,10837000000.0,4756000000.0
June 2021,1500000.0,181000000.0,11304000000.0,5040000000.0
September 2021,1500000.0,104000000.0,11506000000.0,5082000000.0
December 2021,1500000.0,475000000.0,13223000000.0,4716000000.0
March 2022,,100000000.0,12639000000.0,4266000000.0
June 2022,,83000000.0,12054000000.0,4576000000.0
