,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,40355750.0,35443000.0,-19188000.0,,,
June 2009,40355750.0,35443000.0,-19188000.0,,,
September 2009,40355750.0,35443000.0,-19188000.0,,,
December 2009,40355750.0,35443000.0,-19188000.0,,,
March 2010,40600000.0,33806000.0,54102000.0,,,
June 2010,40290000.0,33499000.0,-409000.0,,,
September 2010,38057000.0,31265000.0,-6394000.0,,,
December 2010,40183000.0,31890000.0,-19632000.0,922237000.0,236758000.0,568767000.0
March 2011,42048000.0,35364000.0,-70892000.0,,,
June 2011,41232000.0,34563000.0,2063000.0,1004302000.0,330755000.0,565269000.0
September 2011,40753000.0,34086000.0,-458000.0,959285000.0,299561000.0,555581000.0
December 2011,41568000.0,34899000.0,-15220000.0,892912000.0,244967000.0,548100000.0
March 2012,41712000.0,34993000.0,-25642000.0,923030000.0,284852000.0,541701000.0
June 2012,42487000.0,35745000.0,5267000.0,946939000.0,317528000.0,533364000.0
September 2012,43422000.0,36684000.0,-3673000.0,925315000.0,300717000.0,527535000.0
December 2012,46558000.0,39820000.0,-15007000.0,881850000.0,263094000.0,519651000.0
March 2013,42418000.0,38216000.0,-28107000.0,906116000.0,291710000.0,514055000.0
June 2013,73598000.0,45349000.0,-50877000.0,1102014000.0,419725000.0,569493000.0
September 2013,53248000.0,47597000.0,16895000.0,1088288000.0,410780000.0,566386000.0
December 2013,61630000.0,55969000.0,-17431000.0,1040974000.0,370448000.0,558879000.0
March 2014,59402000.0,54080000.0,-51578000.0,1033685000.0,367192000.0,556260000.0
June 2014,56168000.0,50956000.0,11380000.0,1096842000.0,440107000.0,547597000.0
September 2014,56662000.0,51355000.0,21405000.0,1304862000.0,507683000.0,636610000.0
December 2014,74071000.0,67772000.0,-12476000.0,1254575000.0,440242000.0,653366000.0
March 2015,74331000.0,68132000.0,-48859000.0,1231935000.0,431692000.0,641995000.0
June 2015,79079000.0,72796000.0,30372000.0,1312835000.0,505406000.0,649206000.0
September 2015,72780000.0,66358000.0,41711000.0,1311140000.0,513032000.0,642091000.0
December 2015,70990000.0,64588000.0,9064000.0,1285904000.0,490901000.0,634000000.0
March 2016,77125000.0,70735000.0,-27577000.0,1210853000.0,438308000.0,610768000.0
June 2016,73107000.0,66648000.0,41646000.0,1292619000.0,523911000.0,605022000.0
September 2016,68791000.0,62362000.0,54755000.0,1348867000.0,563297000.0,621432000.0
December 2016,74755000.0,68969000.0,6663000.0,1257741000.0,450322000.0,641863000.0
March 2017,77699000.0,72355000.0,-3637000.0,1250996000.0,447310000.0,637745000.0
June 2017,70789000.0,65531000.0,29859000.0,1310082000.0,526314000.0,616181000.0
September 2017,70065000.0,64724000.0,27534000.0,1354121000.0,585783000.0,597464000.0
December 2017,75702000.0,70374000.0,14571000.0,1319567000.0,563340000.0,581695000.0
