,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2011,,38947.5,-192674.5,,,
December 2011,,38947.5,-192674.5,,,
March 2012,,171670.0,-570883.0,,,
June 2012,,449148.0,-867230.0,,,
September 2012,,391269.0,-3056155.0,,,
December 2012,,489178.0,-1192732.0,2315453.0,1666544.0,
March 2013,3076000.0,675414.0,-5226869.0,2063663.0,739424.0,
June 2013,3596000.0,1415805.0,-5286000.0,9401436.0,7807400.0,
September 2013,3238000.0,1078000.0,-3471962.0,6656279.0,5162615.0,
December 2013,3652000.0,1743238.0,53831.0,4116000.0,2930000.0,
March 2014,2247000.0,1089000.0,-2984000.0,5727000.0,4620000.0,
June 2014,2998000.0,1333000.0,-3254000.0,3402000.0,2362000.0,
September 2014,1922000.0,769000.0,-3077000.0,6002000.0,4728000.0,
December 2014,1479000.0,752000.0,-3562000.0,3081000.0,2056000.0,
March 2015,1547000.0,883000.0,-1638000.0,3424000.0,2449000.0,
June 2015,1277000.0,441000.0,-2004000.0,2505000.0,1611000.0,
September 2015,2416000.0,667000.0,-1829000.0,3550000.0,2721000.0,
December 2015,1603000.0,574000.0,-1671000.0,5077000.0,4287000.0,
March 2016,1821000.0,397000.0,-1189000.0,10963000.0,10248000.0,
June 2016,2466000.0,521000.0,-2719000.0,9132000.0,8060000.0,
September 2016,2797000.0,659000.0,-1741000.0,6696000.0,5555000.0,
December 2016,3187000.0,577000.0,-5238000.0,3872000.0,2936000.0,
March 2017,4311000.0,469000.0,3242000.0,5985000.0,5085000.0,
June 2017,4478000.0,1184000.0,-4092000.0,6735000.0,5862000.0,
September 2017,3255000.0,797000.0,-2978000.0,9457000.0,8614000.0,
December 2017,3686000.0,847000.0,-11915000.0,6957000.0,6046000.0,
March 2018,3427000.0,742000.0,-2919000.0,9780000.0,8907000.0,
June 2018,6249000.0,1010000.0,-5838000.0,8099000.0,7266000.0,
September 2018,4522000.0,997000.0,-4063000.0,14333000.0,13528000.0,
December 2018,5255000.0,927000.0,-4983000.0,14089000.0,13313000.0,987000.0
March 2019,5921000.0,1002000.0,-5376000.0,11433000.0,9864000.0,
June 2019,5688000.0,991000.0,-5382000.0,12326000.0,10822000.0,
September 2019,3672000.0,859000.0,-2805000.0,8603000.0,7158000.0,
December 2019,5021000.0,840000.0,-4173000.0,24569000.0,22939000.0,1630000.0
March 2020,10893000.0,1231000.0,-9892000.0,20034000.0,18493000.0,1541000.0
June 2020,4759000.0,825000.0,-4006000.0,17207000.0,15807000.0,1400000.0
September 2020,7151000.0,954000.0,-6550000.0,41144000.0,39830000.0,1314000.0
December 2020,9613000.0,1423000.0,-8997000.0,35407000.0,34128000.0,1279000.0
March 2021,15408000.0,2655000.0,-14966000.0,124187000.0,88256000.0,35931000.0
June 2021,19511000.0,3742000.0,-17765000.0,130983000.0,71609000.0,59374000.0
September 2021,23325000.0,5506000.0,-22444000.0,117186000.0,59227000.0,57959000.0
December 2021,22213000.0,5316000.0,-21586000.0,100771000.0,45605000.0,55166000.0
March 2022,19857000.0,5927000.0,-15916000.0,127331000.0,71376000.0,55955000.0
June 2022,18493000.0,4137000.0,-18028000.0,137339000.0,82444000.0,54895000.0
