,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2012,3691.0,,,-3691.0,,
March 2013,10062.0,121357.25,,-10062.0,,
June 2013,2849.0,121357.25,,-2849.0,6498.0,6498.0
September 2013,9558.0,121357.25,,-2592.0,38394.0,38394.0
December 2013,14794.0,121357.25,,-9969.0,42728.0,42728.0
March 2014,7480.0,81894.0,,-412927.0,28942.0,28942.0
June 2014,51550.0,-37051.0,,-377877.0,23644.0,23644.0
September 2014,,-3738.0,,-1091035.0,22298.0,22298.0
December 2014,,115657.0,,-3297402.0,2426526.0,2103291.0
March 2015,1574473.0,73838.0,,-1577882.0,1790605.0,201985.0
June 2015,966252.0,7750.0,,-1005857.0,1682463.0,204680.0
September 2015,2522202.0,110000.0,,-2548263.0,441634.0,83279.0
December 2015,1740325.0,-110000.0,,-1823226.0,239814.0,168941.0
March 2016,545340.0,36450.0,,-697280.0,133896.0,68849.0
June 2016,1131015.0,83366.0,,-1287653.0,244034.0,181270.0
September 2016,921564.0,67350.0,,-1090466.0,342826.0,270670.0
December 2016,533069.0,70637.0,,-1198706.0,104203.0,36101.0
March 2017,-707137.0,89600.0,,-856820.0,216774.0,157954.0
June 2017,-1444268.0,92240.0,,-2111301.0,110580.0,60109.0
September 2017,-1191481.0,109350.0,,-1880889.0,106213.0,61457.0
December 2017,-1359863.0,84030.0,,-2417543.0,92000.0,52000.0
March 2018,-5399574.0,130000.0,,-8494418.0,1674046.0,1640017.0
June 2018,384412.0,105733.0,,1772000.0,1505315.0,1468444.0
September 2018,673000.0,202000.0,,-1469992.0,596891.0,445339.0
December 2018,-3481838.0,542267.0,,-3934590.0,898000.0,718000.0
March 2019,-2783000.0,564000.0,,-3008000.0,824000.0,278000.0
June 2019,5164000.0,1335000.0,,-2343000.0,25680000.0,2152000.0
September 2019,5024000.0,1214000.0,,-3115000.0,29015000.0,3532000.0
December 2019,12659000.0,1199000.0,,-7452000.0,28359000.0,2593000.0
March 2020,5151000.0,1274000.0,258750.0,-1946000.0,28585000.0,3150000.0
June 2020,6002000.0,1627000.0,258750.0,-3424000.0,28375000.0,3132000.0
September 2020,9450000.0,2407000.0,258750.0,-7320000.0,42575000.0,12762000.0
December 2020,9298000.0,2625000.0,258750.0,-12266000.0,32542000.0,3668000.0
March 2021,10641000.0,2884000.0,,-8345000.0,43594000.0,15281000.0
June 2021,10155000.0,3213000.0,,-11812000.0,36422000.0,8649000.0
September 2021,10043000.0,3513000.0,,-8805000.0,35889000.0,6056000.0
December 2021,8893000.0,2735000.0,,-5524000.0,34431000.0,3194000.0
March 2022,9025000.0,1580000.0,,-6989000.0,38095000.0,5968000.0
June 2022,8339000.0,1382000.0,,-6374000.0,40406000.0,8257000.0
