,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,11184750.0,,1544000.0,,,
June 2010,11184750.0,,670000.0,,,
September 2010,11184750.0,,-3548000.0,,,
December 2010,11184750.0,,6014000.0,361743000.0,292434000.0,
March 2011,9772000.0,1025000.0,1323000.0,,,
June 2011,16212000.0,1025000.0,-3910000.0,357824000.0,288999000.0,
September 2011,8734000.0,1025000.0,2075000.0,359517000.0,302987000.0,
December 2011,172616000.0,1025000.0,22106000.0,395139000.0,321070000.0,
March 2012,24102000.0,1525000.0,11406000.0,576100000.0,167552000.0,
June 2012,17334000.0,1525000.0,9698000.0,583644000.0,178603000.0,
September 2012,17193000.0,1525000.0,-2398000.0,590725000.0,191448000.0,
December 2012,304085000.0,1525000.0,3820000.0,585293000.0,212073000.0,
March 2013,128079000.0,1825000.0,23608000.0,833521000.0,455001000.0,
June 2013,96804000.0,1825000.0,8406000.0,834380000.0,462325000.0,
September 2013,117994000.0,1825000.0,-6481000.0,887494000.0,337726000.0,
December 2013,156654000.0,1825000.0,-1134000.0,978030000.0,428678000.0,
March 2014,171567000.0,700000.0,25987000.0,969388000.0,427875000.0,
June 2014,123795000.0,700000.0,8737000.0,931717000.0,357435000.0,
September 2014,116179000.0,700000.0,-2238000.0,919074000.0,353069000.0,
December 2014,-312425000.0,700000.0,-68033000.0,865775000.0,374489000.0,491286000.0
March 2015,48790000.0,1200000.0,23100000.0,877106000.0,390277000.0,
June 2015,23253000.0,1200000.0,4251000.0,849729000.0,371584000.0,
September 2015,98443000.0,1200000.0,-10611000.0,836474000.0,361171000.0,
December 2015,-47971000.0,1200000.0,-56814000.0,1299548000.0,340675000.0,958873000.0
March 2016,126319000.0,3425000.0,22667000.0,1269736000.0,318041000.0,951695000.0
June 2016,97754000.0,3425000.0,-14445000.0,1215885000.0,272791000.0,943094000.0
September 2016,93745000.0,3425000.0,-54119000.0,1114288000.0,179975000.0,934313000.0
December 2016,100976000.0,3425000.0,-19261000.0,1022659000.0,97847000.0,924812000.0
March 2017,138486000.0,,30584000.0,1027183000.0,112671000.0,914512000.0
June 2017,109167000.0,,3304000.0,1015166000.0,109401000.0,905765000.0
September 2017,101497000.0,,-16897000.0,1005669000.0,107624000.0,898045000.0
December 2017,112370000.0,,10048000.0,1001671000.0,99397000.0,902274000.0
March 2018,153228000.0,,45338000.0,1010072000.0,116264000.0,893808000.0
June 2018,119025000.0,,35238000.0,1006099000.0,121164000.0,884935000.0
September 2018,106077000.0,,-13964000.0,995710000.0,117606000.0,878104000.0
December 2018,114449000.0,,-15978000.0,997725000.0,131812000.0,865913000.0
March 2019,155655000.0,,62170000.0,1072717000.0,208074000.0,864643000.0
June 2019,165710000.0,,31036000.0,1235638000.0,168664000.0,1066974000.0
September 2019,221127000.0,,-62386000.0,1154628000.0,152759000.0,1001869000.0
December 2019,175444000.0,,17328000.0,1137572000.0,139143000.0,998429000.0
