,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,41375000.0,4100000.0,36025000.0,1600000.0,,
June 2009,41375000.0,4100000.0,36025000.0,1600000.0,,
September 2009,41375000.0,4100000.0,36025000.0,1600000.0,,
December 2009,41375000.0,4100000.0,36025000.0,1600000.0,,
March 2010,40100000.0,4000000.0,27300000.0,7400000.0,,
June 2010,29200000.0,4500000.0,24100000.0,12000000.0,,
September 2010,33700000.0,4500000.0,28600000.0,30000000.0,,
December 2010,38900000.0,4600000.0,33500000.0,24300000.0,548300000.0,321900000.0
March 2011,28900000.0,4300000.0,24000000.0,21500000.0,,
June 2011,35700000.0,4700000.0,30500000.0,24600000.0,572100000.0,349100000.0
September 2011,77900000.0,4700000.0,72600000.0,-16800000.0,597500000.0,375300000.0
December 2011,34300000.0,4600000.0,28800000.0,17800000.0,568800000.0,320300000.0
March 2012,32800000.0,4600000.0,27800000.0,24600000.0,592000000.0,339500000.0
June 2012,32600000.0,5000000.0,27300000.0,15500000.0,603000000.0,349400000.0
September 2012,33400000.0,4800000.0,28300000.0,15500000.0,634400000.0,375100000.0
December 2012,39200000.0,5200000.0,33700000.0,11300000.0,579400000.0,296600000.0
March 2013,41600000.0,5600000.0,35700000.0,18000000.0,584300000.0,303400000.0
June 2013,37100000.0,5300000.0,31500000.0,17100000.0,593900000.0,314100000.0
September 2013,37900000.0,5700000.0,31800000.0,14000000.0,697900000.0,363200000.0
December 2013,48000000.0,4600000.0,42900000.0,28700000.0,794700000.0,407400000.0
March 2014,47700000.0,5700000.0,41800000.0,16900000.0,777600000.0,394600000.0
June 2014,43300000.0,5600000.0,37700000.0,18500000.0,786800000.0,405900000.0
September 2014,48400000.0,6000000.0,42400000.0,20800000.0,774600000.0,397600000.0
December 2014,50100000.0,4900000.0,47300000.0,27900000.0,999900000.0,414200000.0
March 2015,58400000.0,6200000.0,48700000.0,17900000.0,976800000.0,391400000.0
June 2015,30100000.0,6500000.0,50200000.0,34500000.0,998400000.0,426400000.0
September 2015,49200000.0,6600000.0,52700000.0,35600000.0,1016800000.0,443400000.0
December 2015,52000000.0,6000000.0,55100000.0,31500000.0,1030000000.0,458700000.0
March 2016,50600000.0,6900000.0,43900000.0,,1001000000.0,433000000.0
June 2016,56900000.0,6200000.0,53100000.0,,1031100000.0,463800000.0
September 2016,60300000.0,6500000.0,56100000.0,,1043300000.0,479200000.0
December 2016,59100000.0,5800000.0,56400000.0,,1181400000.0,441100000.0
March 2017,64500000.0,7400000.0,55300000.0,,1225400000.0,476100000.0
June 2017,70400000.0,8500000.0,60900000.0,,1276900000.0,519900000.0
September 2017,68600000.0,7900000.0,60700000.0,,1312600000.0,532700000.0
December 2017,70100000.0,7600000.0,62600000.0,,1410200000.0,561500000.0
March 2018,75600000.0,8300000.0,67300000.0,,1472900000.0,622700000.0
June 2018,74500000.0,8700000.0,65800000.0,,1451200000.0,609300000.0
September 2018,77600000.0,8100000.0,64700000.0,,1497100000.0,659300000.0
December 2018,73800000.0,8300000.0,63200000.0,,1473400000.0,663900000.0
March 2019,81600000.0,9100000.0,72500000.0,,1526600000.0,683600000.0
June 2019,79400000.0,8200000.0,71200000.0,,1489600000.0,650500000.0
September 2019,80900000.0,9700000.0,71200000.0,,1494400000.0,673300000.0
December 2019,74400000.0,8400000.0,66000000.0,,1468800000.0,630300000.0
March 2020,73000000.0,8600000.0,64400000.0,,1455300000.0,626700000.0
June 2020,112500000.0,8100000.0,63500000.0,,1339000000.0,532900000.0
September 2020,61900000.0,7700000.0,54200000.0,,1343700000.0,528800000.0
December 2020,61600000.0,6500000.0,54900000.0,,1397400000.0,566200000.0
March 2021,72600000.0,9000000.0,63600000.0,,1426100000.0,607600000.0
June 2021,71300000.0,8600000.0,62700000.0,,1461800000.0,643100000.0
September 2021,81500000.0,10300000.0,71200000.0,,1492400000.0,683000000.0
December 2021,77400000.0,9500000.0,69700000.0,,1570900000.0,728100000.0
March 2022,95000000.0,10100000.0,84900000.0,,1623800000.0,778600000.0
June 2022,93500000.0,10100000.0,83400000.0,,1637900000.0,799300000.0
