,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
September 2012,90.5,-90.5,,
December 2012,90.5,-90.5,,
March 2013,4060.0,-4060.0,8136.0,8136.0
June 2013,3039.0,-3039.0,,
September 2013,7775.0,-7775.0,5887.0,5887.0
December 2013,12880.0,-12880.0,20092.0,20092.0
March 2014,5565.0,-5565.0,5882.0,5882.0
June 2014,36000.0,-36000.0,,
September 2014,36000.0,-36000.0,,
December 2014,36000.0,-36000.0,,
March 2015,36000.0,-36000.0,,
June 2015,36000.0,-36000.0,,
September 2015,36000.0,-36000.0,,
December 2015,36000.0,-36000.0,,
March 2016,36000.0,-36000.0,,
June 2016,36000.0,-36000.0,,
September 2016,36000.0,-36000.0,,
December 2016,36000.0,-36000.0,,
March 2017,86730.0,-86730.0,0.0,
June 2017,47223.0,-47223.0,300.0,300.0
September 2017,81322.0,-81322.0,240.0,240.0
December 2017,53462.0,-53462.0,7710.0,7710.0
March 2018,54633.0,-54633.0,14063.0,14063.0
June 2018,47931.0,-47931.0,6060.0,6060.0
September 2018,82546.0,-82546.0,5013.0,5013.0
December 2018,35686.0,-35686.0,16162.0,16162.0
March 2019,58963.0,-58963.0,23053.0,23053.0
June 2019,69566.0,-69566.0,139156.0,139156.0
September 2019,53977.0,-53977.0,113002.0,113002.0
December 2019,51976.0,-35906.0,105959.0,105959.0
March 2020,53833.0,-53833.0,10493.0,10493.0
June 2020,50342.0,-50342.0,8161.0,8161.0
September 2020,60590.0,-60590.0,6776.0,6776.0
December 2020,68116.0,-68116.0,19186.0,19186.0
March 2021,53408.0,-53408.0,15730.0,15730.0
June 2021,55690.0,-55690.0,15341.0,15341.0
September 2021,60690.0,-60690.0,8584.0,8584.0
December 2021,61740.0,-61740.0,15461.0,15461.0
March 2022,59238.0,-59238.0,18741.0,18741.0
