,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
December 1999,1541814.918367347,0.0,,
March 2000,1541814.918367347,-50012.5,,
June 2000,1541814.918367347,-50012.5,,
September 2000,1541814.918367347,-50012.5,,
December 2000,1541814.918367347,-50012.5,,
March 2001,1541814.918367347,-193417.0,,
June 2001,1541814.918367347,-193417.0,,
September 2001,1541814.918367347,-193417.0,,
December 2001,1541814.918367347,-193417.0,,
March 2002,1541814.918367347,-374429.75,,
June 2002,1541814.918367347,-374429.75,,
September 2002,1541814.918367347,-374429.75,,
December 2002,1541814.918367347,-374429.75,,
March 2003,1541814.918367347,-876506.75,,
June 2003,1541814.918367347,-876506.75,,
September 2003,1541814.918367347,-876506.75,,
December 2003,1541814.918367347,-876506.75,,
March 2004,1541814.918367347,-1361261.5,,
June 2004,1541814.918367347,-1361261.5,,
September 2004,1541814.918367347,-1361261.5,,
December 2004,1541814.918367347,-1361261.5,,
March 2005,1541814.918367347,-2228312.25,,
June 2005,1541814.918367347,-2228312.25,,
September 2005,1541814.918367347,-2228312.25,,
December 2005,1541814.918367347,-2228312.25,,
March 2006,1541814.918367347,-3647196.5,,
June 2006,1541814.918367347,-3647196.5,,
September 2006,1541814.918367347,-3647196.5,,
December 2006,1541814.918367347,-3647196.5,,
March 2007,1541814.918367347,-4190451.25,,
June 2007,1541814.918367347,-4190451.25,,
September 2007,1541814.918367347,-4190451.25,,
December 2007,1541814.918367347,-4190451.25,,
March 2008,1541814.918367347,-3507154.25,,
June 2008,1541814.918367347,-3507154.25,,
September 2008,1541814.918367347,-3507154.25,,
December 2008,1541814.918367347,-3507154.25,,
March 2009,1541814.918367347,-2505744.75,,
June 2009,1541814.918367347,-2505744.75,,
September 2009,1541814.918367347,-2505744.75,,
December 2009,1541814.918367347,-2505744.75,,
March 2010,1541814.918367347,-2703697.0,,
June 2010,1541814.918367347,-2703697.0,,
September 2010,1541814.918367347,-2703697.0,,
December 2010,1541814.918367347,-2703697.0,,
March 2011,1541814.918367347,-3539938.5,,
June 2011,1541814.918367347,-3539938.5,,
September 2011,1541814.918367347,-3539938.5,,
December 2011,1541814.918367347,-3539938.5,,
March 2012,920475.0,-2029617.0,,
June 2012,862372.0,-2122264.0,,
September 2012,1512855.0,-6214894.0,,
December 2012,1573032.0,-541952.0,13438944.0,12088114.0
March 2013,1651409.0,-2958151.0,10671402.0,9312863.0
June 2013,2018566.0,-4040977.0,33326443.0,32098248.0
September 2013,2325891.0,-3677412.0,30035039.0,28826685.0
December 2013,3427190.0,-10167615.0,27472750.0,26328426.0
March 2014,2967853.0,-4277501.0,22963605.0,21834639.0
June 2014,2936114.0,-4791194.0,28467356.0,26767571.0
September 2014,3334789.0,-5479817.0,23388467.0,21767861.0
December 2014,2653612.0,-2354371.0,35119103.0,33570190.0
March 2015,2708011.0,-4710983.0,35502408.0,33958389.0
June 2015,3453131.0,-4981526.0,32116920.0,30621814.0
September 2015,2859852.0,-5210291.0,26750422.0,25306336.0
December 2015,2751038.0,-4412548.0,25635184.0,24312984.0
March 2016,2689189.0,-5533323.0,69405552.0,68546090.0
