,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,104375000.0,15400000.0,-5500000.0,,
June 2011,104375000.0,15400000.0,-5500000.0,,
September 2011,104375000.0,15400000.0,-5500000.0,,
December 2011,104375000.0,15400000.0,-5500000.0,1374500000.0,
March 2012,104700000.0,15650000.0,-3200000.0,,
June 2012,104700000.0,15650000.0,-3200000.0,,
September 2012,110700000.0,16300000.0,-1200000.0,,
December 2012,278600000.0,53400000.0,-185000000.0,3785300000.0,340300000.0
March 2013,301200000.0,36100000.0,-24700000.0,,
June 2013,326600000.0,48000000.0,-24700000.0,,
September 2013,336900000.0,44500000.0,-32400000.0,3686100000.0,263800000.0
December 2013,332300000.0,42300000.0,-36000000.0,3626800000.0,250600000.0
March 2014,313100000.0,38600000.0,-4275000.0,3594300000.0,245700000.0
June 2014,343900000.0,41400000.0,-4275000.0,3573000000.0,234600000.0
September 2014,343000000.0,35600000.0,-4275000.0,3580500000.0,260200000.0
December 2014,333600000.0,39300000.0,-4275000.0,3550000000.0,237800000.0
March 2015,306400000.0,37500000.0,-10800000.0,3548500000.0,230900000.0
June 2015,341500000.0,36100000.0,-8500000.0,3502600000.0,244100000.0
September 2015,328800000.0,37300000.0,-5500000.0,3463600000.0,226100000.0
December 2015,324600000.0,41700000.0,-8800000.0,3422300000.0,211500000.0
March 2016,320800000.0,45000000.0,-14300000.0,3375500000.0,196600000.0
June 2016,322100000.0,39200000.0,200000.0,3374700000.0,208400000.0
September 2016,321000000.0,35600000.0,3800000.0,3369800000.0,205800000.0
December 2016,308800000.0,37200000.0,-20100000.0,3369900000.0,214700000.0
March 2017,336100000.0,45000000.0,-7000000.0,3427200000.0,202200000.0
June 2017,359000000.0,40600000.0,-200000.0,3439300000.0,223900000.0
September 2017,363000000.0,41800000.0,3500000.0,3506600000.0,242700000.0
December 2017,359400000.0,42100000.0,42000000.0,3493300000.0,244600000.0
March 2018,344700000.0,45500000.0,2100000.0,3486200000.0,242500000.0
June 2018,363100000.0,44500000.0,9700000.0,3498600000.0,255400000.0
September 2018,383100000.0,45400000.0,-4900000.0,3498100000.0,264200000.0
December 2018,365600000.0,46100000.0,2500000.0,3528300000.0,263000000.0
March 2019,366100000.0,49700000.0,-6000000.0,3550900000.0,255500000.0
June 2019,410400000.0,62200000.0,-1000000.0,3560300000.0,267000000.0
September 2019,390000000.0,48100000.0,3600000.0,3548200000.0,258300000.0
December 2019,382000000.0,47700000.0,-3200000.0,3543500000.0,264800000.0
March 2020,373000000.0,51000000.0,-6300000.0,3522300000.0,266800000.0
June 2020,352600000.0,45700000.0,6200000.0,3502900000.0,259800000.0
