,OperatingExpenses,NetIncomeLoss,Assets
March 2009,113281000.0,20855000.0,
June 2009,103467000.0,20345000.0,
September 2009,89170000.0,30557000.0,
December 2009,97719000.0,11264000.0,3676653000.0
March 2010,85519000.0,16097000.0,
June 2010,81307000.0,16499000.0,3614242000.0
September 2010,91673000.0,10054000.0,3583214000.0
December 2010,90783000.0,20149000.0,3480120000.0
March 2011,97309000.0,8345000.0,3479339000.0
June 2011,103291000.0,8251000.0,3498042000.0
September 2011,105486000.0,11783000.0,3514046000.0
December 2011,111861000.0,19934000.0,3481744000.0
March 2012,128343000.0,6222000.0,3506091000.0
June 2012,135614000.0,5016000.0,3540279000.0
September 2012,144547000.0,8150000.0,3587886000.0
December 2012,73262000.0,87769000.0,3511339000.0
March 2013,159013000.0,7490000.0,3573883000.0
June 2013,165811000.0,14588000.0,3617475000.0
September 2013,159021000.0,27585000.0,3645516000.0
December 2013,186562000.0,14161000.0,3643449000.0
March 2014,176400000.0,10753000.0,3698972000.0
June 2014,152734000.0,45600000.0,3764577000.0
September 2014,175561000.0,15200000.0,3779182000.0
December 2014,162213000.0,29134000.0,3769655000.0
March 2015,159100000.0,14000000.0,3800700000.0
June 2015,157600000.0,29200000.0,3811400000.0
September 2015,169100000.0,24500000.0,3806300000.0
December 2015,166900000.0,26700000.0,3755800000.0
March 2016,164300000.0,21000000.0,3796800000.0
June 2016,167600000.0,26300000.0,3832400000.0
September 2016,162400000.0,22600000.0,3824300000.0
December 2016,144800000.0,35500000.0,3773400000.0
March 2017,166800000.0,23200000.0,3833600000.0
June 2017,160600000.0,24800000.0,3824800000.0
September 2017,182000000.0,21900000.0,3835400000.0
December 2017,148000000.0,31300000.0,3840100000.0
March 2018,158600000.0,25600000.0,3847900000.0
June 2018,152800000.0,42500000.0,3868500000.0
September 2018,170600000.0,47600000.0,3898500000.0
December 2018,148900000.0,25600000.0,3919200000.0
March 2019,158500000.0,51800000.0,3973100000.0
June 2019,154600000.0,40700000.0,3954300000.0
September 2019,160100000.0,32800000.0,4024900000.0
December 2019,168900000.0,31800000.0,4004100000.0
March 2020,172300000.0,-34900000.0,3912200000.0
June 2020,137100000.0,59600000.0,4004000000.0
September 2020,143600000.0,31100000.0,3985100000.0
December 2020,110700000.0,64000000.0,3922600000.0
March 2021,136000000.0,23100000.0,3864000000.0
June 2021,139000000.0,26400000.0,3836700000.0
September 2021,149700000.0,15000000.0,3801500000.0
December 2021,131400000.0,54800000.0,3783200000.0
March 2022,154500000.0,-2300000.0,3753300000.0
June 2022,156700000.0,-15600000.0,3685500000.0
