,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,,44156000.0,62525000.0,,
June 2008,,44156000.0,62525000.0,,
September 2008,,44156000.0,62525000.0,,
December 2008,,44156000.0,62525000.0,,
March 2009,330819000.0,46143000.0,46526000.0,,
June 2009,329214000.0,49103000.0,53447000.0,,
September 2009,340623000.0,46027000.0,55026000.0,,
December 2009,,42301000.0,60214000.0,1710954000.0,810896000.0
March 2010,333752000.0,43214000.0,51327000.0,,
June 2010,351058000.0,55178000.0,49704000.0,1895864000.0,738403000.0
September 2010,354322000.0,51630000.0,45743000.0,1920955000.0,747031000.0
December 2010,,57114000.0,47173000.0,1952261000.0,721813000.0
March 2011,356402000.0,54910000.0,48790000.0,1785025000.0,572011000.0
June 2011,369025000.0,56973000.0,53747000.0,1832278000.0,587661000.0
September 2011,378567000.0,57086000.0,58148000.0,1849050000.0,631791000.0
December 2011,382516000.0,59571000.0,59874000.0,1858392000.0,650181000.0
March 2012,376331000.0,58073000.0,56395000.0,1906135000.0,712980000.0
June 2012,370555000.0,57591000.0,66710000.0,1936541000.0,753840000.0
September 2012,377166000.0,61099000.0,60312000.0,1969919000.0,690953000.0
December 2012,314536000.0,70834000.0,60863000.0,2023838000.0,574726000.0
March 2013,374271000.0,66054000.0,57028000.0,2039194000.0,566702000.0
June 2013,383129000.0,64345000.0,57716000.0,3188177000.0,1716637000.0
September 2013,482446000.0,81643000.0,64350000.0,3754886000.0,760581000.0
December 2013,441959000.0,100325000.0,65656000.0,3686568000.0,653933000.0
March 2014,512151000.0,89268000.0,49303000.0,3721219000.0,688856000.0
June 2014,503273000.0,85601000.0,109904000.0,3677909000.0,651938000.0
September 2014,487484000.0,80093000.0,83805000.0,3720582000.0,688701000.0
December 2014,512329000.0,91383000.0,79860000.0,3733581000.0,690553000.0
March 2015,539660000.0,89955000.0,77755000.0,3777438000.0,760640000.0
June 2015,562050000.0,102090000.0,82839000.0,3812524000.0,787745000.0
September 2015,544786000.0,88321000.0,120622000.0,3889522000.0,896324000.0
December 2015,598938000.0,109887000.0,82828000.0,3908300000.0,858232000.0
March 2016,587691000.0,107135000.0,90628000.0,5423933000.0,2426434000.0
June 2016,1015766000.0,173843000.0,69708000.0,6477033000.0,1009431000.0
September 2016,991561000.0,151261000.0,85352000.0,6375178000.0,984868000.0
December 2016,1001677000.0,171394000.0,73950000.0,6366177000.0,1022689000.0
March 2017,1017542000.0,155686000.0,105868000.0,6350680000.0,1050811000.0
June 2017,1029127000.0,151240000.0,115014000.0,6277014000.0,1027008000.0
September 2017,1047884000.0,149413000.0,123095000.0,6218890000.0,998838000.0
December 2017,1099368000.0,160262000.0,242208000.0,6331689000.0,1079244000.0
March 2018,798899000.0,185534000.0,141841000.0,7531717000.0,1178279000.0
June 2018,798882000.0,181064000.0,142435000.0,7466490000.0,1137022000.0
September 2018,799388000.0,175025000.0,155960000.0,7473044000.0,1199917000.0
December 2018,808304000.0,171368000.0,136420000.0,7468709000.0,1140783000.0
March 2019,811261000.0,179049000.0,161607000.0,7774132000.0,1229393000.0
June 2019,816398000.0,185578000.0,162760000.0,7706806000.0,1239827000.0
